Product code,Product label,Viet Nam's imports from Saudi Arabia-Value in 2012,Viet Nam's imports from Saudi Arabia-Value in 2013,Viet Nam's imports from Saudi Arabia-Value in 2014,Viet Nam's imports from Saudi Arabia-Value in 2015,Viet Nam's imports from Saudi Arabia-Value in 2016,Viet Nam's imports from Saudi Arabia-Value in 2017,Viet Nam's imports from Saudi Arabia-Value in 2018,Viet Nam's imports from Saudi Arabia-Value in 2019,Viet Nam's imports from Saudi Arabia-Value in 2020,Viet Nam's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
871410,"Parts and accessories of motorcycles, incl. mopeds, n.e.s.",0,0,0,0,0,0,0,0,0,,,96,0,0,11,0,0,50,0,0,0,,145884,133862,113066,107180,120125,119870,131600,139824,148552,418306
871499,"Parts and accessories, for bicycles, n.e.s.",0,0,0,0,0,0,0,0,0,,,1389,907,722,873,598,477,610,50,20,75,,9320,11683,19342,21989,21745,23709,29600,36134,56863,186641
871680,Vehicles pushed or drawn by hand and other vehicles not mechanically propelled (excluding trailers ...,0,0,0,0,0,0,0,0,0,,,180,162,227,575,835,1008,607,140,72,174,,4678,5918,10896,8625,7418,11954,10840,18081,11827,20598
880212,Helicopters of an unladen weight > 2.000 kg (excl. unmanned of heading 8806),0,0,0,0,0,0,0,0,0,,,0,0,6203,0,0,8000,0,0,0,0,,0,25236,3200,15475,16007,0,16765,0,0,
880330,"Parts of aeroplanes or helicopters, n.e.s. (excluding those for gliders)",0,0,0,0,0,0,0,0,0,,,420143,270843,251108,330561,340997,304376,541652,0,0,0,,68370,84093,82862,151114,194736,292053,432479,591673,215606,214702
890590,"Light-vessels, fire-floats, floating cranes and other vessels, the navigability of which is ...",0,0,0,0,0,0,0,0,0,,,7410,49067,191393,14028,78258,143730,301909,0,0,0,,26812,44,528,1413,530,2150,0,874,2574,24560
890790,"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excluding ...",0,0,0,0,0,0,0,0,0,,,433,0,120,1368,4732,495,198,0,0,496,,5092,5077,5636,2876,4993,6276,5015,2896,13743,8713
900219,"Objective lenses (excluding for cameras, projectors or photographic enlargers or reducers)",0,0,0,0,0,0,0,0,0,,,0,320,902,7,5,44,9,0,0,0,,23312,51535,70602,111560,272119,464361,492690,352543,431507,965312
900630,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical ...",0,0,0,0,0,0,0,0,0,,,0,0,0,33,0,60,113,0,0,0,,11,771,121,165,207,103,454,299,349,326
900653,Cameras for roll film of a width of 35 mm (excl. instant print cameras and special cameras ...,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,5,3,0,0,6,8,4,4,7,73
900791,"Parts and accessories for cinematographic cameras, n.e.s.",0,0,0,0,0,0,0,0,0,,,134,0,46,229,213,126,98,0,0,0,,432,604,932,1321,3451,1205,1571,961,1079,489
901110,Stereoscopic optical microscopes,0,0,0,0,0,0,0,0,0,,,0,0,105,11,3,0,26,0,0,0,,785,760,1082,1857,2061,2533,2329,2641,2191,3771
901210,"Electron microscopes, proton microscopes and diffraction apparatus",0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,,3118,4446,1496,3170,4200,10113,5263,6463,7684,5463
901580,"Instruments and appliances used in geodesy, topography, hydrography, oceanography, hydrology, ...""",0,0,0,0,0,0,0,0,0,,,8771,16241,19935,22712,13237,33651,20061,101,0,0,,23784,27434,29676,17687,17501,25531,16825,61952,13395,39067
901590,"Parts and accessories for instruments and appliances used in geodesy, topography, photogrammetrical ...",0,0,0,0,0,0,0,0,0,,,23910,35569,41479,58489,88481,130165,98769,0,0,0,,7595,2973,6969,5537,2358,5348,5101,4439,3881,14921
901831,"Syringes, with or without needles, used in medical, surgical, dental or veterinary sciences",0,0,0,0,0,0,0,0,0,,,1260,700,490,574,3469,1502,1841,125,163,971,,5802,6418,8043,8307,13173,14809,13597,17478,20289,24391
902139,Artificial parts of the body (excluding artificial teeth and dental fittings and artificial ...,0,0,0,0,0,0,0,0,0,,,63,136,563,575,603,21,1778,0,104,25,,30387,35812,40543,51584,52350,76660,56655,70807,52994,44147
902221,"Apparatus based on the use of alpha, beta, gamma or other ionising radiation, for medical, ...",0,0,0,0,0,0,0,0,0,,,80,114,0,1299,9,0,0,0,0,0,,3122,604,3124,787,14664,16068,18475,40541,30189,426
902230,X-ray tubes,0,0,0,0,0,0,0,0,0,,,0,53,340,10,49,23,11,0,0,0,,1810,1611,2692,3181,3451,4888,4574,6727,6785,5099
902590,"Parts and accessories for hydrometers, areometers and similar floating instruments, thermometers, ...",0,0,0,0,0,0,0,0,0,,,0,344,259,381,86,114,48,0,0,0,,2308,2062,3075,2859,4005,4317,6644,15646,21147,24643
903090,Parts and accessories for instruments and apparatus for measuring or checking electrical quantities ...,0,0,0,0,0,0,0,0,0,,,171,8517,6075,4248,2743,5186,7829,0,59,5,,10316,16121,26420,40845,53264,96525,96579,156066,213378,261666
903281,Hydraulic or pneumatic regulating or controlling instruments and apparatus (excluding manostats ...,0,0,0,0,0,0,0,0,0,,,0,0,87,26,324,500,1102,0,3,5,,2225,4478,2162,3256,2551,4315,3911,2186,2804,5123
910521,"Wall clocks, electrically operated",0,0,0,0,0,0,0,0,0,,,0,0,0,17,17,14,18,0,0,0,,127,178,380,248,352,4595,439,426,1120,6811
910610,Time registers and time recorders,0,0,0,0,0,0,0,0,0,,,0,0,0,17,80,68,256,0,0,0,,755,875,1507,1613,2435,5122,5854,6774,4420,770
910690,"Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating ...",0,0,0,0,0,0,0,0,0,,,0,0,36,1,123,182,187,0,0,0,,1860,2399,2255,2088,2347,1916,818,1092,1278,1267
910820,"Watch movements, complete and assembled, with automatic winding",0,0,0,0,0,0,0,0,0,,,0,0,0,21,0,0,83,0,0,0,,0,0,0,0,0,0,0,0,0,1
911120,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of base ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,2,80,80,1,0,0,1,1996,68399
911310,"Watch straps, watch bands and watch bracelets, and parts thereof, of precious metal or of metal ...",0,0,0,0,0,0,0,0,0,,,70,0,0,0,0,0,0,0,0,0,,1,0,3,6,8,0,8,20,47,50
930200,Revolvers and pistols (excluding those of heading 9303 or 9304 and sub-machine guns for military ...,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,504
930400,"Spring, air or gas guns and pistols, truncheons and other non-firearms (excluding swords, cutlasses, ...",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5253
930690,"Bombs, grenades, torpedos, mines, missiles, and other ammunition and projectiles, and parts ...",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,455
940120,Seats for motor vehicles,0,0,0,0,0,0,0,0,0,,,0,0,27,12,1,9,3,0,0,0,,8135,15320,20067,26021,29729,23946,36212,39608,58045,51183
940210,"Dentists', barbers' or similar chairs having rotating as well as both reclining and elevating ...",0,0,0,0,0,0,0,0,0,,,488,155,396,774,409,124,932,0,36,116,,574,1034,790,1166,2032,2576,2638,2448,2162,9141
940310,Metal furniture for offices (excluding seats),0,0,0,0,0,0,0,0,0,,,360,458,561,1000,2264,2059,1980,196,264,704,,2648,2893,2416,4241,3355,2655,3239,3839,2829,8102
940389,"Furniture of other mareials, including cane, osier or similar materials (excluding of bamboo, ...",0,0,0,0,0,0,0,0,0,,,0,0,42,62,127,410,392,8,128,2,,3060,3031,2650,4734,5408,6160,6542,9012,12979,36708
940430,"Sleeping bags, whether or non-electrically heated",0,0,0,0,0,0,0,0,0,,,0,0,0,3,113,109,0,17,0,15,,15,9,25,25,37,36,62,83,149,1550
950590,"Festival, carnival or other entertainment articles, incl. conjuring tricks and novelty jokes, ...",0,0,0,0,0,0,0,0,0,,,1122,636,203,534,662,577,3661,67,31,50,,388,789,578,1399,3372,2238,3228,3759,2917,19258
950621,Sailboards,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,6,0,0,0,0,,1,3,0,7,2,8,7,6,26,65
960340,"Paint, distemper, varnish or similar brushes, paint pads and rollers (excluding artists' and ...",0,0,0,0,0,0,0,0,0,,,0,0,0,6,7,24,207,38,18,35,,726,522,1128,915,962,985,1059,1523,1668,3130
960610,"Press-fasteners, snap-fasteners and press studs and parts therefor",0,0,0,0,0,0,0,0,0,,,0,0,0,0,10,0,0,0,0,0,,32888,43909,43449,45367,52708,56640,67662,66697,47525,65134
960630,Button moulds and other parts of buttons; button blanks,0,0,0,0,0,0,0,0,0,,,0,0,0,6,0,0,0,0,0,21,,2386,4729,4205,4568,3783,4995,6752,6164,5795,24735
960810,Ball-point pens,0,0,0,0,0,0,0,0,0,,,741,441,647,376,1319,674,150,0,0,0,,2903,4213,5100,6769,5608,5606,7538,7116,7332,27074
960840,Propelling or sliding pencils,0,0,0,0,0,0,0,0,0,,,0,0,0,0,23,7,12,0,0,0,,259,96,244,491,929,596,728,777,641,1713
961100,"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ...",0,0,0,0,0,0,0,0,0,,,0,0,0,20,66,43,33,0,0,0,,1122,1077,1331,1418,1646,1916,2480,2298,2076,3618
961210,"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether ...",0,0,0,0,0,0,0,0,0,,,0,27,0,122,14,163,0,0,0,0,,8783,19441,26403,24553,24118,22813,26633,32747,33790,21967
961511,"Combs, hair-slides and the like of hard rubber or plastics",0,0,0,0,0,0,0,0,0,,,39,31,0,29,41,17,65,0,0,0,,49,103,193,361,467,494,750,665,885,26179
962000,"Monopods, bipods, tripods and similar articles",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,310,734,3359,20250
970110,"Paintings, e.g. oil paintings, watercolours and pastels, and drawings executed entirely by ...",0,0,0,0,0,0,0,0,0,,,7236,4650,5261,847,2296,2184,651,1967,181,754,,54,31,145,61,96,67,120,123,427,12205
10290,Live bovine animals (excluding cattle and buffalo),0,0,0,0,0,0,0,0,0,,,0,0,295,90,0,541,0,0,0,0,,3479,14992,0,1952,2250,142,0,35,0,
10631,Live birds of prey,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,30,4,0,0,0,
20210,Frozen bovine carcases and half-carcases,0,0,0,0,0,0,0,0,0,,,0,0,0,0,650,177,10,10,0,0,,1,272,6,1,47,10,1,7,79,
30259,"Fresh or chilled fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, ...",0,0,0,0,0,0,0,0,0,,,0,0,53,0,0,68,0,0,0,0,,8,1,1,20,78,60,317,39,0,
30274,"Fresh or chilled eels """"Anguilla spp.""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,8,5,
30282,"Fresh or chilled, rays and skates """"Rajidae""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
30311,"Frozen sockeye salmon [red salmon] """"Oncorhynchus nerka""""""""",0,0,0,0,0,0,0,0,0,,,0,0,62,131,146,0,0,0,0,0,,1519,309,748,1658,5028,3452,1022,7612,13208,4283
30324,"Frozen catfish """"Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,4,49,0,0,0,,31,41,215,605,261,330,0,0,0,174
30342,"Frozen yellowfin tunas """"Thunnus albacares""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,82962,63745,85446,100660,108244,146087,118882,166304,126327,154782
30357,"Frozen swordfish """"Xiphias gladius""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,6731,11410,8869,16136,17719,10790,14258,10932,5244,5724
30365,"Frozen coalfish """"Pollachius virens""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,60,218,379,183,225,374,331,459,1939
30392,Frozen shark fins,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,375,255,3981
30439,"Fresh or chilled fillets of carp """"Cyprinus carpio, Carassius carassius, Ctenopharyngodon ...""",0,0,0,0,0,0,0,0,0,,,1721,1347,2461,557,192,234,0,0,0,0,,852,0,0,0,65,6,24,0,0,3
30444,"Fresh or chilled fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, ...",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
30456,"Fresh or chilled meat, whether or not minced, of dogfish and other sharks (excl. fillets)",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
30472,"Frozen fillets of haddock """"Melanogrammus aeglefinus""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,619,586,3514,1175,1,
30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,6,5,37,57,0,0,0,,0,0,0,13,23,207,132,403,71,62
30484,"Frozen fillets of swordfish """"Xiphias gladius""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,13,0,0,13,264,65,0,308,0,271
30494,"Frozen meat, whether or not minced, of Alaska pollack """"Theragra chalcogramma"""" (excluding ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,40,0,6,0,0,236,450,348,418
30520,"Fish livers and roes, dried, smoked, salted or in brine",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,72,389,200,0,12,51,115,2258,189,363
30541,"Smoked Pacific salmon """"Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,175,0,13,0,0,0,0,,34,108,52,591,798,519,1665,3643,2934,998
30616,"Frozen cold-water shrimps and prawns """"Pandalus spp., Crangon crangon"""", even smoked, whether ...""",0,0,0,0,0,0,0,0,0,,,2536,1142,374,420,2743,10050,3349,2276,8402,5132,,10821,8812,5631,3973,5991,12920,3728,4074,5345,5759
30635,"Cold-water shrimps and prawns """"Pandalus spp., Crangon crangon"""", whether in shell or not, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,132,127,68,7888
30636,"Shrimps and prawns, whether in shell or not, live, fresh or chilled (excl. cold-water shrimps ...""",0,0,0,0,0,0,0,0,22,,,0,0,0,0,0,0,0,0,0,2078,,0,0,0,0,0,0,18142,17040,18717,8761
30721,"Live, fresh or chilled, scallops and other molluscs of the family Pectinidae, even in shell",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,64,976,1099,339
30752,"Octopus """"Octopus spp."""", frozen""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,36617,29610,23679,22066
30759,"Octopus """"Octopus spp."""", smoked, frozen, dried, salted or in brine""""",0,0,0,0,0,0,0,0,0,,,0,0,0,22,0,0,172,0,0,0,,3928,9429,6516,7848,13217,22999,0,0,0,825
30760,"Snails, live, fresh, chilled, frozen, salted, dried or in brine, even smoked, with or without ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,40,57,1430,59,249,78,233,45,60,331
30772,"Frozen, even in shell, clams, cockles and ark shells """"families Arcidae, Arcticidae, Cardiidae, ...""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,6374,10119,8893,2275
30779,"Smoked, frozen, dried, salted or in brine, even in shell, clams, cockles and ark shells """"families ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,594,918,3499,2261,4126,8392,0,0,0,
30781,"Live, fresh or chilled, even in shell, abalone """"Haliotis spp.""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,684,3292,5715,4131
30830,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, jellyfish """"Rhopilema ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,12,13,28,1,28,27,42,3,11
40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, ...",0,0,0,0,0,0,0,0,0,,,141219,94984,44055,56168,170442,47610,47791,44441,42027,51840,,1728,7043,3573,4162,3776,6265,6691,9363,8677,11073
40520,"Dairy spreads of a fat content, by weight, of >= 39% but < 80%",0,0,0,0,0,0,0,0,0,,,3333,1755,608,76,8065,13343,16349,15940,15834,18253,,955,811,1039,1126,1242,1445,901,229,231,73
40729,"Fresh birds' eggs, in shell (excluding of domestic fowls, and fertilised for incubation)",0,0,0,0,0,0,0,0,0,,,4947,600,4274,5924,7089,7411,5159,3076,1301,7380,,9,0,0,0,0,0,0,0,0,
40900,Natural honey,0,0,0,0,0,0,0,0,0,,,35813,31336,35976,24219,25827,30188,14277,9938,13555,25046,,193,199,539,2349,1121,1205,592,507,656,978
41000,"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s.",0,0,0,0,0,0,0,0,0,,,263,0,35,256,0,0,0,0,0,0,,95,2647,3689,3846,7546,8144,8662,11866,9694,11321
50510,"Feathers used for stuffing and down, not further worked than cleaned, disinfected or treated ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,0,0,0,,65172,132187,173337,101515,71691,110080,228992,295400,169338,269347
50610,Ossein and bones treated with acid,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,67
60210,Unrooted cuttings and slips,0,0,0,0,0,0,0,0,0,,,182,0,0,0,6,15,45,3,3,3,,669,1095,764,483,832,737,338,453,494,446
60319,"Fresh cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes (excluding ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,7,40,0,0,0,,202,484,231,372,500,411,1054,2306,1911,5912
60490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...",0,0,0,0,0,0,0,0,0,,,0,0,0,203,3,43,13,0,0,3,,67,22,69,77,66,169,285,483,652,762
70410,Fresh or chilled cauliflowers and broccoli,0,0,0,0,0,0,0,0,0,,,2034,2286,2057,2911,3957,3893,1868,1510,895,799,,734,788,644,2101,2865,4871,2518,4490,4013,11622
70521,Fresh or chilled witloof chicory,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,9,8
70992,Fresh or chilled olives,0,0,0,0,0,0,0,0,0,,,73,77,0,23,48,31,27,0,0,0,,0,0,0,0,0,0,1,0,0,
70999,Fresh or chilled vegetables n.e.s.,0,0,0,0,0,0,0,0,0,,,3095,4285,4106,5068,6058,6852,4644,5141,5037,4436,,41,41,3,24,41,86,294,151,174,6538
71029,"Leguminous vegetables, shelled or unshelled, uncooked or cooked by steaming or by boiling in ...",0,0,0,0,0,0,0,0,0,,,9757,932,300,436,359,667,624,904,868,471,,65,111,216,361,458,639,737,1122,1252,634
71030,"Spinach, New Zealand spinach and orache spinach, uncooked or cooked by steaming or by boiling ...",0,0,0,0,0,0,0,0,0,,,0,0,0,10,0,0,14,0,0,2,,0,0,0,0,0,19,0,62,1,
71120,"Olives, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ...",0,0,0,0,0,0,0,0,0,,,64,56,0,155,17,213,178,0,0,1,,0,40,26,105,69,119,40,57,25,
71190,"Vegetables and mixtures of vegetables provisionally preserved, e.g. by sulphur dioxide gas, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,21,17,1,0,0,0,0,,6617,10406,11288,12462,11292,11614,17407,17101,2451,2372
71233,"Dried jelly fungi """"Tremella spp."""", whole, cut, sliced, broken or in powder, but not further ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,142,184,268,346,473,744,353,536,883,19013
80112,"Fresh coconuts in the inner shell """"endocarp""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0,0,0,0,0,,0,1,2,90,214,574,446,489,7390,7643
80211,Fresh or dried almonds in shell,0,0,0,0,0,0,0,0,0,,,236,73,53,1590,255,41,41,23,41,41,,803,771,259,180,320,145,630,10844,10027,7311
80221,"Fresh or dried hazelnuts or filberts """"Corylus spp."""", in shell""""",0,0,0,0,0,0,0,0,0,,,0,0,0,97,41,65,5,0,0,0,,6,9,8,13,9,14,30,13,4,136
80280,"Fresh or dried areca nuts, whether or not shelled or peeled",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,8,125,437,1051,987,81,711,9500
80310,Fresh or dried plantains,0,0,0,0,0,0,0,0,0,,,587,795,948,525,1217,747,458,45,549,404,,0,0,0,0,1,0,25,0,0,77
80520,"Fresh or dried mandarins incl. tangerines and satsumas, clementines, wilkings and similar citrus ...",0,0,0,0,0,0,0,0,0,,,30,382,780,1095,2638,2636,2317,0,0,12,,20930,13414,11651,10494,10868,10014,0,0,0,472
80590,"Fresh or dried citrus fruit (excluding oranges, lemons """"Citrus limon, Citrus limonum"""", limes ...""",0,0,0,0,0,0,0,0,0,,,5231,5696,3003,6412,6531,5421,5344,327,172,1916,,0,0,0,0,0,6862,0,6,0,240
80930,"Fresh peaches, incl. nectarines",0,0,0,0,0,0,0,0,0,,,27,304,278,569,999,908,509,155,141,22,,2039,1052,1318,1187,1209,1102,719,1212,1057,41131
81090,"Fresh tamarinds, cashew apples, jackfruit, lychees, sapodillo plums, passion fruit, carambola, ...""",0,0,0,0,0,0,0,0,0,,,18074,18751,11470,9731,10252,14865,17195,4814,2846,401,,13055,9785,8112,17971,147753,238548,227876,144791,40708,152813
81310,Dried apricots,0,0,0,0,0,0,0,0,0,,,32,28,42,19,18,25,26,0,0,0,,44,17,49,48,84,94,220,417,221,1012
81330,Dried apples,0,0,0,0,0,0,0,0,0,,,0,205,107,45,53,85,155,0,0,21,,207,268,283,1016,1387,525,579,784,410,157
90112,Decaffeinated coffee (excluding roasted),0,0,0,0,0,0,0,0,0,,,613,634,1064,1177,1057,981,621,72,108,513,,2,2,235,418,399,385,541,244,199,468
90122,"Roasted, decaffeinated coffee",0,0,0,0,0,0,0,0,0,,,35,147,0,176,305,263,267,93,822,500,,212,225,109,138,164,147,307,96,60,119
90190,Coffee husks and skins; coffee substitutes containing coffee in any proportion,0,0,0,0,0,0,0,0,0,,,3711,4446,4332,4757,2418,3622,2870,1793,1418,846,,0,0,0,0,0,34,3,0,2,63
90230,"Black fermented tea and partly fermented tea, whether or not flavoured, in immediate packings ...",0,0,0,0,0,0,0,0,0,,,5151,9199,12460,12837,12773,11730,16682,11424,11571,9755,,2762,2421,2569,3444,4485,3472,5656,5102,4142,29104
90611,"Cinnamon """"Cinnamomum zeylanicum Blume"""" (excluding crushed and ground)""""",0,0,0,0,0,0,0,0,0,,,0,102,187,449,122,65,330,0,0,2,,809,1744,2568,2070,2748,11184,14748,14743,27025,3856
90832,"Cardamoms, crushed or ground",0,0,0,0,0,0,0,0,0,,,0,0,143,346,819,721,1369,42,174,126,,0,0,0,0,0,0,0,0,0,94
100210,Rye seed for sowing,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,2
110311,Groats and meal of wheat,0,0,0,0,0,0,0,0,0,,,3650,174,27,247,721,179,231,262,10,210,,1,0,1,3,0,5,19,21,23,134
110422,"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excluding rolled, flaked, ...",0,0,0,0,0,0,0,0,0,,,151,69,97,473,163,82,11,19,0,63,,12,4,266,84,208,128,160,40,34,19
110510,"Flour, meal and powder of potatoes",0,0,0,0,0,0,0,0,0,,,0,48,0,569,1431,4833,4003,2629,1534,1042,,2083,1727,1366,700,269,351,168,194,323,3
110520,"Flakes, granules and pellets of potatoes",0,0,0,0,0,0,0,0,0,,,164,40,0,282,165,324,182,97,0,18,,872,1815,2369,1272,2104,2520,2812,2264,2220,1700
