Product code,Product label,Viet Nam's imports from United States of America-Value in 2012,Viet Nam's imports from United States of America-Value in 2013,Viet Nam's imports from United States of America-Value in 2014,Viet Nam's imports from United States of America-Value in 2015,Viet Nam's imports from United States of America-Value in 2016,Viet Nam's imports from United States of America-Value in 2017,Viet Nam's imports from United States of America-Value in 2018,Viet Nam's imports from United States of America-Value in 2019,Viet Nam's imports from United States of America-Value in 2020,Viet Nam's imports from United States of America-Value in 2021,United States of America's exports to world- ,United States of America's exports to world-Value in 2012,United States of America's exports to world-Value in 2013,United States of America's exports to world-Value in 2014,United States of America's exports to world-Value in 2015,United States of America's exports to world-Value in 2016,United States of America's exports to world-Value in 2017,United States of America's exports to world-Value in 2018,United States of America's exports to world-Value in 2019,United States of America's exports to world-Value in 2020,United States of America's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
890790,"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excluding ...",146,181,182,462,337,623,157,1039,1236,,,173099,237556,274539,187258,119707,106590,96536,86207,80857,101507,,5092,5077,5636,2876,4993,6276,5015,2896,13743,8713
900219,"Objective lenses (excluding for cameras, projectors or photographic enlargers or reducers)",29,6,28,42,33,40,42,48,31,,,113739,108116,119461,82667,87856,114580,100638,91708,92139,111135,,23312,51535,70602,111560,272119,464361,492690,352543,431507,965312
900630,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical ...",1,111,23,156,74,0,160,251,137,,,163632,159730,161172,116608,95208,96031,120048,114495,100247,102738,,11,771,121,165,207,103,454,299,349,326
900653,Cameras for roll film of a width of 35 mm (excl. instant print cameras and special cameras ...,0,0,0,0,0,0,0,0,0,,,10462,5091,5548,3231,8013,11913,11652,9024,7709,9166,,5,3,0,0,6,8,4,4,7,73
900791,"Parts and accessories for cinematographic cameras, n.e.s.",7,38,27,18,49,40,32,91,119,,,83839,77593,74948,73342,64086,51637,44897,45298,30834,46658,,432,604,932,1321,3451,1205,1571,961,1079,489
901110,Stereoscopic optical microscopes,133,10,32,12,3,137,46,56,35,,,16641,14031,16729,19339,16952,15748,16990,23303,16382,18800,,785,760,1082,1857,2061,2533,2329,2641,2191,3771
901210,"Electron microscopes, proton microscopes and diffraction apparatus",5,28,17,314,116,138,736,1866,351,,,187882,189854,194552,174247,124771,137093,146464,122640,85161,74733,,3118,4446,1496,3170,4200,10113,5263,6463,7684,5463
901580,"Instruments and appliances used in geodesy, topography, hydrography, oceanography, hydrology, ...""",9503,18062,10524,7960,5480,2631,2480,19725,2122,,,1507588,1657429,1512861,1145621,869128,977889,1105915,1094255,819107,881721,,23784,27434,29676,17687,17501,25531,16825,61952,13395,39067
901590,"Parts and accessories for instruments and appliances used in geodesy, topography, photogrammetrical ...",3916,883,2416,1153,584,720,991,422,238,,,1164900,1069270,887867,635652,433115,349531,368269,409735,321492,321039,,7595,2973,6969,5537,2358,5348,5101,4439,3881,14921
901831,"Syringes, with or without needles, used in medical, surgical, dental or veterinary sciences",728,697,1430,1313,2086,3481,1398,3229,2115,,,801338,874911,783370,720424,757316,774969,822597,899874,871687,923524,,5802,6418,8043,8307,13173,14809,13597,17478,20289,24391
902139,Artificial parts of the body (excluding artificial teeth and dental fittings and artificial ...,12049,12089,11121,16879,20563,17901,9395,10630,9228,,,2749292,2834288,2875677,2845697,2528613,2516062,2368866,2492723,2565065,3040652,,30387,35812,40543,51584,52350,76660,56655,70807,52994,44147
902221,"Apparatus based on the use of alpha, beta, gamma or other ionising radiation, for medical, ...",664,0,1122,0,105,8047,2542,826,7665,,,99897,75978,83082,68245,63572,123900,208438,208658,54387,48034,,3122,604,3124,787,14664,16068,18475,40541,30189,426
902230,X-ray tubes,1043,925,867,1798,1563,2195,1689,3093,1898,,,542179,568276,600965,597336,613678,649722,563079,569003,542433,635848,,1810,1611,2692,3181,3451,4888,4574,6727,6785,5099
902590,"Parts and accessories for hydrometers, areometers and similar floating instruments, thermometers, ...",566,185,185,302,337,478,435,482,492,,,124083,122688,145664,153103,123330,123373,136666,136971,118668,139711,,2308,2062,3075,2859,4005,4317,6644,15646,21147,24643
903090,Parts and accessories for instruments and apparatus for measuring or checking electrical quantities ...,3209,5198,5886,5475,6126,6774,7011,11248,17447,,,1477294,1354803,1525102,1603036,1458461,1365443,1428369,1437916,1455292,1431470,,10316,16121,26420,40845,53264,96525,96579,156066,213378,261666
903281,Hydraulic or pneumatic regulating or controlling instruments and apparatus (excluding manostats ...,659,649,248,164,109,218,72,345,72,,,174077,173288,164809,155956,130579,124583,133364,120061,122302,127544,,2225,4478,2162,3256,2551,4315,3911,2186,2804,5123
910521,"Wall clocks, electrically operated",0,11,3,1,2,17,14,15,7,,,8987,10564,10845,8339,9363,10348,15618,9532,7594,8862,,127,178,380,248,352,4595,439,426,1120,6811
910610,Time registers and time recorders,75,71,28,36,30,58,75,70,109,,,14547,13493,13515,11212,10769,9743,12324,11334,8348,7430,,755,875,1507,1613,2435,5122,5854,6774,4420,770
910690,"Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating ...",38,67,25,94,12,2,40,48,14,,,23592,21690,19336,19591,17657,17308,22404,22169,19067,17346,,1860,2399,2255,2088,2347,1916,818,1092,1278,1267
910820,"Watch movements, complete and assembled, with automatic winding",0,0,0,0,0,0,0,0,0,,,10443,11831,15087,7926,7436,6345,6475,7359,7241,8950,,0,0,0,0,0,0,0,0,0,1
911120,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of base ...",0,0,0,0,0,0,0,0,0,,,1875,2410,1693,1667,1361,1511,2084,1339,1111,300,,0,2,80,80,1,0,0,1,1996,68399
911310,"Watch straps, watch bands and watch bracelets, and parts thereof, of precious metal or of metal ...",0,0,0,0,0,0,0,0,0,,,4031,1627,1800,3421,3714,1595,2234,1522,1458,2589,,1,0,3,6,8,0,8,20,47,50
930200,Revolvers and pistols (excluding those of heading 9303 or 9304 and sub-machine guns for military ...,0,0,0,0,0,0,0,0,0,,,85417,103670,105521,90468,110840,121188,172102,107223,192104,159737,,0,0,0,0,0,0,0,0,0,504
930400,"Spring, air or gas guns and pistols, truncheons and other non-firearms (excluding swords, cutlasses, ...",0,0,0,0,0,0,0,0,0,,,73710,70361,63270,68408,58610,62004,43381,44834,56657,62552,,0,0,0,0,0,0,0,0,0,5253
930690,"Bombs, grenades, torpedos, mines, missiles, and other ammunition and projectiles, and parts ...",0,0,0,0,0,0,0,0,0,,,2548249,3118628,2945674,3414612,3813976,3676746,3516889,3836157,2401288,2287284,,0,0,0,0,0,0,0,0,0,455
940120,Seats for motor vehicles,5,9,2,16,5,7,5,2,6,,,185922,218705,254830,268033,277193,294305,369564,353538,284993,310466,,8135,15320,20067,26021,29729,23946,36212,39608,58045,51183
940210,"Dentists', barbers' or similar chairs having rotating as well as both reclining and elevating ...",15,162,54,67,136,470,71,187,65,,,61996,63267,64223,57099,54372,53623,52412,54589,37749,55220,,574,1034,790,1166,2032,2576,2638,2448,2162,9141
940310,Metal furniture for offices (excluding seats),35,13,4,19,25,17,5,7,38,,,256117,224319,222192,202779,203940,210553,214786,214066,150369,160840,,2648,2893,2416,4241,3355,2655,3239,3839,2829,8102
940389,"Furniture of other mareials, including cane, osier or similar materials (excluding of bamboo, ...",128,26,76,25,32,122,108,49,36,,,120956,170168,173481,176916,198343,176922,156938,149882,128763,135107,,3060,3031,2650,4734,5408,6160,6542,9012,12979,36708
940430,"Sleeping bags, whether or non-electrically heated",0,0,0,0,0,0,0,1,1,,,5627,5782,5390,7262,5608,6106,7863,5861,6429,9175,,15,9,25,25,37,36,62,83,149,1550
950590,"Festival, carnival or other entertainment articles, incl. conjuring tricks and novelty jokes, ...",0,0,0,36,128,12,1,3,3,,,154767,152907,159057,167775,169714,146599,147895,159396,104495,116249,,388,789,578,1399,3372,2238,3228,3759,2917,19258
950621,Sailboards,0,0,0,0,0,1,0,0,3,,,5205,4571,4066,3952,2897,3259,3343,2552,2444,3882,,1,3,0,7,2,8,7,6,26,65
960340,"Paint, distemper, varnish or similar brushes, paint pads and rollers (excluding artists' and ...",14,7,12,17,15,9,10,9,12,,,33999,29927,32961,30023,27763,26013,24663,22559,22154,25255,,726,522,1128,915,962,985,1059,1523,1668,3130
960610,"Press-fasteners, snap-fasteners and press studs and parts therefor",52,23,34,71,53,4,73,41,94,,,28408,25086,33056,26037,29139,30974,31181,32378,26263,27718,,32888,43909,43449,45367,52708,56640,67662,66697,47525,65134
960630,Button moulds and other parts of buttons; button blanks,9,9,3,1,1,0,0,2,3,,,6109,37363,28294,43951,11245,6669,7694,3897,3653,2964,,2386,4729,4205,4568,3783,4995,6752,6164,5795,24735
960810,Ball-point pens,23,44,26,21,5,7,10,14,36,,,90695,98236,111992,108721,127811,137901,121448,118136,80497,83174,,2903,4213,5100,6769,5608,5606,7538,7116,7332,27074
960840,Propelling or sliding pencils,0,0,0,0,270,0,2,0,0,,,7005,7838,8964,13446,9451,9863,10631,16317,13874,14407,,259,96,244,491,929,596,728,777,641,1713
961100,"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ...",14,1,6,2,5,5,13,12,3,,,22905,19952,17531,19624,19930,19948,17120,17002,12753,14643,,1122,1077,1331,1418,1646,1916,2480,2298,2076,3618
961210,"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether ...",923,1276,1611,1402,934,914,987,1317,1233,,,127108,120328,103004,91855,94565,93016,93913,112866,80602,83356,,8783,19441,26403,24553,24118,22813,26633,32747,33790,21967
961511,"Combs, hair-slides and the like of hard rubber or plastics",0,15,2,3,0,0,0,1,0,,,24711,18074,10885,6899,7255,9176,7555,7142,6733,7778,,49,103,193,361,467,494,750,665,885,26179
962000,"Monopods, bipods, tripods and similar articles",0,0,0,0,0,0,15,21,11,,,0,0,0,0,0,6384,14766,16563,16739,27565,,0,0,0,0,0,0,310,734,3359,20250
970110,"Paintings, e.g. oil paintings, watercolours and pastels, and drawings executed entirely by ...",0,0,101,0,1,30,26,11,22,,,5172709,5322076,7371661,7865346,8116187,8637945,10893804,8895346,5815189,6228829,,54,31,145,61,96,67,120,123,427,12205
10290,Live bovine animals (excluding cattle and buffalo),0,0,0,1036,0,0,0,0,0,,,13356,1514,988,477,9504,7049,661,1004,1125,1091,,3479,14992,0,1952,2250,142,0,35,0,
10631,Live birds of prey,0,0,0,0,0,0,0,0,0,,,360,376,330,13,3543,3056,1428,1863,1900,352,,0,0,0,0,30,4,0,0,0,
20210,Frozen bovine carcases and half-carcases,0,0,0,0,0,0,0,0,0,,,1281,1395,3294,3218,2535,1772,4214,4181,1711,4583,,1,272,6,1,47,10,1,7,79,
30259,"Fresh or chilled fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, ...",0,0,0,0,0,0,223,0,0,,,334,438,117,132,216,216,127,50,43,90,,8,1,1,20,78,60,317,39,0,
30274,"Fresh or chilled eels """"Anguilla spp.""""""""",0,0,0,0,0,0,0,0,0,,,522,299,457,363,13,910,1156,805,340,883,,0,0,0,0,0,1,0,8,5,
30282,"Fresh or chilled, rays and skates """"Rajidae""""""""",0,0,0,0,0,0,0,0,0,,,6158,5397,4446,3264,3497,2007,1404,1157,986,1287,,0,0,0,0,0,0,0,0,0,
30311,"Frozen sockeye salmon [red salmon] """"Oncorhynchus nerka""""""""",1435,25,150,1576,2060,810,83,2446,6498,,,137684,98732,151105,202331,220945,272016,314594,284823,204682,309714,,1519,309,748,1658,5028,3452,1022,7612,13208,4283
30324,"Frozen catfish """"Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""""""""",0,0,0,0,0,0,0,0,0,,,627,317,476,918,936,1662,702,785,472,441,,31,41,215,605,261,330,0,0,0,174
30342,"Frozen yellowfin tunas """"Thunnus albacares""""""""",10507,2323,5872,6432,5265,7175,9901,17451,484,,,3535,2366,2007,2762,2227,4794,4839,3143,6020,1245,,82962,63745,85446,100660,108244,146087,118882,166304,126327,154782
30357,"Frozen swordfish """"Xiphias gladius""""""""",0,0,0,0,62,0,0,0,0,,,283,146,56,129,346,94,65,0,23,160,,6731,11410,8869,16136,17719,10790,14258,10932,5244,5724
30365,"Frozen coalfish """"Pollachius virens""""""""",0,0,4,73,105,157,327,102,185,,,107,517,358,114,93,50,458,34,126,609,,0,60,218,379,183,225,374,331,459,1939
30392,Frozen shark fins,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,218,157,256,0,112,,0,0,0,0,0,0,0,375,255,3981
30439,"Fresh or chilled fillets of carp """"Cyprinus carpio, Carassius carassius, Ctenopharyngodon ...""",0,0,0,0,0,1,0,0,0,,,1142,363,450,390,676,275,389,459,297,309,,852,0,0,0,65,6,24,0,0,3
30444,"Fresh or chilled fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, ...",0,0,0,0,0,0,0,0,0,,,11336,9573,9149,8985,8460,8806,8674,7626,7512,9716,,0,0,0,0,0,0,0,0,0,
30456,"Fresh or chilled meat, whether or not minced, of dogfish and other sharks (excl. fillets)",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,240,207,137,288,13,,0,0,0,0,0,0,0,0,0,
30472,"Frozen fillets of haddock """"Melanogrammus aeglefinus""""""""",0,0,0,0,0,0,0,0,1,,,6851,9920,7035,2184,2138,3172,1714,1384,3722,1404,,0,0,0,0,619,586,3514,1175,1,
30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, ...",0,0,0,0,0,0,0,0,0,,,3519,2994,3075,3611,4994,4300,5270,5641,2288,2444,,0,0,0,13,23,207,132,403,71,62
30484,"Frozen fillets of swordfish """"Xiphias gladius""""""""",0,0,0,0,0,0,0,0,0,,,773,212,453,298,58,85,434,13,0,8,,13,0,0,13,264,65,0,308,0,271
30494,"Frozen meat, whether or not minced, of Alaska pollack """"Theragra chalcogramma"""" (excluding ...""",0,0,0,0,0,0,236,450,348,,,19926,14889,26816,23420,20987,25675,28670,20367,22905,25625,,0,40,0,6,0,0,236,450,348,418
30520,"Fish livers and roes, dried, smoked, salted or in brine",0,0,0,0,0,0,0,1307,0,,,16689,15825,9339,8986,6022,5658,5134,10244,12737,10353,,72,389,200,0,12,51,115,2258,189,363
30541,"Smoked Pacific salmon """"Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus ...""",0,0,0,3,7,0,0,0,4,,,6429,7221,5460,4995,6498,7123,7278,8092,4173,5423,,34,108,52,591,798,519,1665,3643,2934,998
30616,"Frozen cold-water shrimps and prawns """"Pandalus spp., Crangon crangon"""", even smoked, whether ...""",0,196,126,230,686,301,0,0,0,,,36362,39873,51863,95641,24441,17440,22191,13101,9330,28691,,10821,8812,5631,3973,5991,12920,3728,4074,5345,5759
30635,"Cold-water shrimps and prawns """"Pandalus spp., Crangon crangon"""", whether in shell or not, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,24468,27963,24824,24892,26979,,0,0,0,0,0,0,132,127,68,7888
30636,"Shrimps and prawns, whether in shell or not, live, fresh or chilled (excl. cold-water shrimps ...""",0,0,0,0,0,0,9525,10046,10313,,,0,0,0,0,0,12949,20789,22169,23931,21808,,0,0,0,0,0,0,18142,17040,18717,8761
30721,"Live, fresh or chilled, scallops and other molluscs of the family Pectinidae, even in shell",0,0,0,0,0,0,0,0,0,,,54616,37984,32991,22563,21481,25278,22559,22892,13136,14662,,0,0,0,0,3,1,64,976,1099,339
30752,"Octopus """"Octopus spp."""", frozen""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2559,4433,3453,2240,2505,,0,0,0,0,0,0,36617,29610,23679,22066
30759,"Octopus """"Octopus spp."""", smoked, frozen, dried, salted or in brine""""",0,0,0,0,0,0,0,0,0,,,3080,1603,1610,3034,2223,1094,932,380,20,173,,3928,9429,6516,7848,13217,22999,0,0,0,825
30760,"Snails, live, fresh, chilled, frozen, salted, dried or in brine, even smoked, with or without ...",0,0,0,0,0,0,0,0,0,,,19,448,53,529,736,135,58,77,146,138,,40,57,1430,59,249,78,233,45,60,331
30772,"Frozen, even in shell, clams, cockles and ark shells """"families Arcidae, Arcticidae, Cardiidae, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,856,401,426,335,451,,0,0,0,0,0,0,6374,10119,8893,2275
30779,"Smoked, frozen, dried, salted or in brine, even in shell, clams, cockles and ark shells """"families ...""",0,0,0,4,28,2,0,0,0,,,6465,12410,4588,3277,3170,1807,2166,2091,1124,965,,594,918,3499,2261,4126,8392,0,0,0,
30781,"Live, fresh or chilled, even in shell, abalone """"Haliotis spp.""""""""",0,0,0,0,0,0,0,0,0,,,409,1041,1611,4751,10239,5264,410,541,46,113,,0,0,0,0,4,3,684,3292,5715,4131
30830,"Live, fresh, chilled, frozen, dried, salted or in brine, even smoked, jellyfish """"Rhopilema ...""",0,0,0,0,0,0,0,0,0,,,876,2108,1539,454,59,351,75,114,70,48,,0,12,13,28,1,28,27,42,3,11
40390,"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, ...",28,202,0,111,3,0,0,56,1,,,114768,40731,32965,22141,24473,32196,45094,56179,54047,55065,,1728,7043,3573,4162,3776,6265,6691,9363,8677,11073
40520,"Dairy spreads of a fat content, by weight, of >= 39% but < 80%",3,0,0,0,0,0,0,0,0,,,4020,2216,2065,2892,1542,2856,1177,1095,573,309,,955,811,1039,1126,1242,1445,901,229,231,73
40729,"Fresh birds' eggs, in shell (excluding of domestic fowls, and fertilised for incubation)",0,0,0,0,0,0,0,0,0,,,16281,25080,16134,6622,9765,15143,8877,12583,17196,19618,,9,0,0,0,0,0,0,0,0,
40900,Natural honey,1,31,36,151,24,19,27,8,4,,,20124,21727,21552,23714,25993,26390,25411,23747,25667,28493,,193,199,539,2349,1121,1205,592,507,656,978
41000,"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s.",0,0,0,0,3,0,0,0,0,,,2822,4916,7162,4467,4126,43268,40631,23781,7729,6886,,95,2647,3689,3846,7546,8144,8662,11866,9694,11321
50510,"Feathers used for stuffing and down, not further worked than cleaned, disinfected or treated ...",644,1913,2560,4079,4949,6800,8441,10560,4506,,,97520,95535,104770,81983,48541,52779,56982,61759,33428,45680,,65172,132187,173337,101515,71691,110080,228992,295400,169338,269347
50610,Ossein and bones treated with acid,0,0,0,0,0,0,0,0,0,,,92,101,90,80,31,52,115,32,243,74,,0,0,0,0,0,0,0,0,0,67
60210,Unrooted cuttings and slips,0,0,0,0,0,0,3,64,246,,,14437,13322,13403,14743,13177,16691,16830,15861,16788,22597,,669,1095,764,483,832,737,338,453,494,446
60319,"Fresh cut flowers and buds, of a kind suitable for bouquets or for ornamental purposes (excluding ...",0,0,0,2,0,0,0,0,4,,,14467,13439,11485,10860,8706,9258,9786,9391,7863,11288,,202,484,231,372,500,411,1054,2306,1911,5912
60490,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses ...",0,2,3,2,0,8,0,0,0,,,70617,60282,48810,50514,53451,16080,16859,17481,26531,17623,,67,22,69,77,66,169,285,483,652,762
70410,Fresh or chilled cauliflowers and broccoli,0,0,0,0,2,0,0,0,0,,,127291,142334,138167,136055,143931,164874,172589,167031,163585,169903,,734,788,644,2101,2865,4871,2518,4490,4013,11622
70521,Fresh or chilled witloof chicory,0,0,0,0,0,0,0,0,0,,,903,805,1018,520,568,1490,576,1260,1267,750,,0,0,0,0,0,0,1,1,9,8
