Product code,Product label,Singapore's imports from Saudi Arabia-Value in 2012,Singapore's imports from Saudi Arabia-Value in 2013,Singapore's imports from Saudi Arabia-Value in 2014,Singapore's imports from Saudi Arabia-Value in 2015,Singapore's imports from Saudi Arabia-Value in 2016,Singapore's imports from Saudi Arabia-Value in 2017,Singapore's imports from Saudi Arabia-Value in 2018,Singapore's imports from Saudi Arabia-Value in 2019,Singapore's imports from Saudi Arabia-Value in 2020,Singapore's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,Singapore's imports from world- ,Singapore's imports from world-Value in 2012,Singapore's imports from world-Value in 2013,Singapore's imports from world-Value in 2014,Singapore's imports from world-Value in 2015,Singapore's imports from world-Value in 2016,Singapore's imports from world-Value in 2017,Singapore's imports from world-Value in 2018,Singapore's imports from world-Value in 2019,Singapore's imports from world-Value in 2020,Singapore's imports from world-Value in 2021
680790,"Articles of asphalt or of similar materials, e.g. petroleum bitumen or coal tar pitch (excluding ...",0,0,0,0,0,0,0,0,0,0,,11449,8726,9112,14637,11530,9700,7826,8733,5577,4205,,2197,1288,1487,1365,534,535,517,417,227,241
681181,"Corrugated sheets of cellulose fibre-cement or the like, not containing asbestos",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,,509,111,259,79,36,94,289,459,271,537
681490,"Worked mica and articles of mica (excluding electrical insulators, insulating fittings, resistors ...",0,0,0,0,0,0,0,0,0,0,,6580,1909,4272,4761,217,29,57,0,0,19,,1111,1175,1631,764,747,549,715,719,533,724
690722,"Ceramic flags and paving, hearth or wall tiles, of a water absorption coefficient by weight ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1835,2433,1774,3306
700330,"Profiles of glass, whether or not having an absorbent, reflecting or non-reflecting layer, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,2,36,57,0,11,0,7,,79,327,171,32,39,80,91,37,85,27
700420,"Sheets of glass, drawn or blown, coloured throughout the mass """"body tinted"""" opacified, flashed ...""",0,0,0,0,0,0,0,0,0,0,,185,261,1111,627,4,18,352,510,266,1414,,122,15,21,10,10,76,3,19,33,79
700991,"Glass mirrors, unframed (excluding rear-view mirrors for vehicles, optical mirrors, optically ...",323,0,15,0,57,0,0,0,0,0,,7737,6191,1981,899,565,150,459,2555,6325,8004,,8380,8017,8204,8064,7240,5979,5186,5051,15294,8544
700992,"Glass mirrors, framed (excluding rear-view mirrors for vehicles, optical mirrors, optically ...",0,0,0,0,0,0,0,0,0,0,,971,1421,1617,916,414,251,171,97,64,147,,5895,5612,6282,5935,5333,5545,8436,7555,5134,8573
701120,"Glass envelopes, incl. bulbs and tubes, open, and glass parts thereof, without fittings, for ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,108,0,0,0,0,0,0,,233,0,31,72,44,8,0,0,33,154
701510,"Glasses for corrective spectacles, curved, bent, hollowed or the like, but not optically worked ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,2336,2182,805,1256,894,2669,1997,524,366,367
701912,Rovings of glass fibres,0,0,0,0,0,0,0,0,0,0,,921,1589,2190,4116,3314,2930,4961,1639,1926,3077,,4350,3253,2041,2352,1329,700,814,1267,669,429
701940,Woven fabrics of glass fibres made from rovings,0,0,0,0,0,0,0,0,0,0,,241,62,126,112,238,339,1601,212,128,337,,802,570,678,1519,1716,1528,1264,1233,872,1279
701990,"Glass fibres and articles thereof, n.e.s.",0,0,0,0,0,328,0,4,0,0,,47848,43366,51499,35149,34952,64488,81570,48695,27625,34905,,31652,44255,45828,34508,42332,32176,47806,94960,71847,63152
710110,"Pearls, natural, whether or not worked or graded, but not strung, mounted or set, natural pearls, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1411,2032,5296,2617,1572,533,821,648,136,117
710122,"Cultured pearls, worked, whether or not graded, but not strung, mounted or set, worked cultured ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,6887,9778,3861,4296,3577,1122,605,972,365,538
710590,Dust and powder of natural or synthetic precious or semi-precious stones (excluding dust and ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,14,0,0,0,0,,137,1010,121,375,504,43,80,152,88,40
710900,"Base metals or silver, clad with gold, not further worked than semi-manufactured",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,4408,2671,190,103,148,611,6380,5668,111,204
711230,Ash containing precious metal or precious-metal compounds,0,0,0,0,0,0,0,0,0,0,,0,0,0,261,380,185,0,2048,0,21823,,505,511,376,593,1048,212,5,2781,2883,1614
711292,"Waste and scrap of platinum, incl. metal clad with platinum, and other waste and scrap containing ...",0,0,0,273,0,0,0,0,0,0,,0,0,59,0,0,0,186,0,0,0,,287909,325078,228167,177603,122096,134173,214098,239739,309934,595360
711610,"Articles of natural or cultured pearls, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,1889,0,0,0,0,5,0,0,0,,6582,3827,2357,2663,4228,1609,744,304,482,791
720110,"Non-alloy pig iron in pigs, blocks or other primary forms, containing, by weight, <= 0,5% of ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,739,15734,4902,33800,63395,,43,294,398,418,65,0,282,129,211,110
720429,"Waste and scrap of alloy steel (excluding stainless steel, and waste and scrap, radioactive, ...",0,0,0,0,0,0,92,0,0,0,,0,0,0,496,0,0,0,0,0,0,,4197,2793,6161,3941,6566,6460,8194,2900,616,2847
720450,Remelting scrap ingots of iron or steel (excluding products whose chemical composition conforms ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3421,42680,10434,98,7911,,1832,174,41,710,81,5,58,89,366,797
720890,"Flat-rolled products of iron or steel, of a width >= 600 mm, hot-rolled and further worked, ...",0,0,0,0,0,0,0,0,0,0,,37945,16458,17580,15142,21478,7352,12613,4880,1257,29070,,138856,154690,94320,49708,33337,46257,77849,96164,50524,96189
720916,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",0,0,0,0,0,0,0,0,0,0,,219,273,189,8327,1965,713,7181,173,77,104,,19820,20798,25277,13112,9212,11886,11578,8349,8255,14991
721049,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,18006,15288,18308,17786,24780,46307,30542,31129,27075,43872,,44918,74550,82244,71446,66894,59819,49061,36023,30539,75644
721050,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,23,0,,3023,5032,2036,1829,1481,1675,1619,4839,2892,3995
721123,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, simply cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1837,1775,3282,3416,3204,5005,6976,6927,6211,11464
721230,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10,0,234,9468,261,22,,2797,1071,2308,7184,6365,7754,6389,5273,4570,5493
721240,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,0,65,139,31,13,50,42,0,26,30,,1880,2028,1784,1065,1210,1228,1771,735,383,854
721320,"Bars and rods, hot-rolled, in irregularly wound coils, of non-alloy free-cutting steel (excluding ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1984,0,353,,3990,5442,6320,6111,2191,5778,8473,5450,2962,2872
721391,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel, of circular ...",0,0,0,0,0,0,0,10580,0,0,,0,0,0,0,0,0,0,0,0,0,,7102,33955,24977,12740,37307,77166,46129,59687,16870,60575
721499,"Bars and rods, of iron or non-alloy steel, only hot-rolled, only hot-drawn or only hot-extruded ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,11,477,2494,852,0,0,,56035,58874,64195,57116,50229,52070,49194,11342,4996,5718
721730,"Wire of iron or non-alloy steel, in coils, plated or coated with base metals (excluding plated ...",0,0,0,0,0,0,0,0,0,0,,2073,1428,3033,1783,7775,2998,140,14,109,33,,13142,11228,9812,14609,19218,21799,13725,11267,6881,10534
721921,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",0,0,0,0,0,0,0,0,0,0,,0,0,225,48,66,3935,16,0,0,0,,7788,12733,23247,11396,7662,9156,6269,6585,6241,6056
721933,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than ...""",0,0,0,0,0,0,0,0,0,0,,273,155,224,2193,3629,3528,3034,2283,2463,2116,,41725,36424,28297,23328,14963,15983,18710,17631,8999,19847
721934,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than ...""",0,0,0,0,0,36,0,0,0,0,,0,0,0,0,1,95,135,0,0,0,,27071,25768,24275,13575,13107,19987,19850,9042,4844,12476
722090,"Flat-rolled products of stainless steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,2967,570,119,1133,487,582,2283,186,0,0,,27313,30893,23603,21018,17530,17971,17315,17309,18794,26107
722511,"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, grain-oriented",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,161,,4623,14026,28793,36786,40913,27373,40153,16940,16313,27315
722860,"Bars and rods of alloy steel other than stainless, cold-formed or cold-finished and further ...",0,0,0,0,0,0,0,0,0,0,,0,49,117,1,4,0,130,28,16,50,,15195,17923,16124,12971,7882,9726,13544,10222,6963,8665
722990,"Wire of alloy steel other than stainless, in coils (excluding bars and rods and wire of silico-manganese ...",0,0,0,0,0,0,0,0,0,0,,924,957,1055,1701,616,1747,19828,7199,49283,12722,,17803,19894,15197,9176,9892,12823,14852,16875,13463,16961
730210,"Rails of iron or steel, for railway or tramway track (excluding check-rails)",0,0,0,0,0,0,0,0,0,0,,195,163,0,459,489,1268,1763,330,613,2586,,11017,12975,17373,30028,9873,8335,9915,9574,17080,19073
730240,"Fish-plates and sole plates of iron or steel, for railways or tramways",0,0,0,0,0,0,0,0,0,0,,4230,5738,4932,2551,1461,725,772,795,236,30,,1303,7364,1685,5622,2688,2618,2984,1301,1574,1981
730424,"Casing and tubing, seamless, of a kind used for drilling for oil or gas, of stainless steel",0,0,0,0,0,0,0,0,0,0,,1813,104,168,203,437,38,500,78,0,0,,14051,42159,33469,43263,25428,15433,306775,40353,35636,33871
730439,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of iron or non-alloy ...""",0,0,0,0,0,0,0,3,0,0,,26781,8106,8490,5061,1839,1559,860,36,2130,1554,,69525,48301,39933,25379,22209,13804,24293,21909,17231,22108
730512,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external ...",0,0,0,0,0,0,0,0,0,0,,17667,47502,100604,74600,5944,1246,2428,20,50,0,,92053,33234,47430,17005,5215,5404,5307,9500,18014,8675
730519,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external ...",0,0,0,0,0,117,0,0,0,0,,1771,422,26899,5016,68793,6128,4334,3878,472,289,,6477,1949,3311,4142,29249,4004,2636,928,2658,2969
730690,"Tubes, pipes and hollow profiles """"e.g., open seam, riveted or similarly closed"""", of iron ...""",0,0,682,0,93,0,0,0,0,0,,18050,19515,20014,32166,17027,19565,19434,20559,5830,6488,,155744,151046,136247,90612,46921,62398,50847,45171,27231,43529
310221,"Ammonium sulphate (excluding that in pellet or similar forms, or in packages with a gross weight ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,14,0,0,10,1353,,547,1511,1312,2131,2100,2095,2443,2406,1789,2539
310290,Mineral or chemical nitrogen fertilisers (excluding urea; ammonium sulphate; ammonium nitrate; ...,0,0,0,0,0,0,0,0,0,0,,137,0,32,33,0,0,0,43,21,0,,328,338,616,648,603,280,240,648,520,334
310540,"Ammonium dihydrogenorthophosphate """"monoammonium phosphate"""", whether or not mixed with diammonium ...""",0,0,0,0,0,0,0,0,0,0,,245,0,0,39,0,19,0,0,0,618424,,385,65,66,44,25,56,126,24,55,59
310560,Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium ...,0,0,0,0,0,0,0,0,0,0,,31,92,246,8,299,122,655,283,71,143,,735,767,1468,1359,728,658,506,471,386,366
320412,"Synthetic organic acid dyes, whether or not metallised, and synthetic organic mordant dyes; ...",0,0,0,0,0,0,0,0,0,0,,0,0,106,137,0,1,18,25,435,29,,22701,25343,30164,24395,24741,23736,25023,18042,18067,33962
320415,"Synthetic organic vat dyes, incl. those usable in that state as pigments; preparations based ...",0,0,0,0,0,0,0,0,0,0,,5101,147,121,0,0,43,0,7,0,0,,15880,21192,31275,34865,46310,45268,54197,56621,27957,53581
320650,"Inorganic products of a kind used as luminophores, whether or not chemically defined",0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,6865,1968,445,325,239,248,539,602,255,376
321290,"Pigments, incl. metallic powders and flakes, dispersed in non-aqueous media, in liquid or paste ...",0,0,0,0,0,0,0,0,0,0,,28641,36066,12021,13320,24848,23977,19682,15356,10684,10829,,20740,21619,20369,13910,12248,16413,10581,12325,8895,10369
321310,"Sets of artist's, student's or signboard painter's colours, modifying tints, amusement colours ...",0,0,0,0,0,0,0,0,0,0,,61,367,0,354,615,2230,4694,3721,1929,1241,,1307,840,1006,1006,1083,989,754,1693,1089,1525
321390,"Artist's, student's or signboard painter's colours, modifying tints, amusement colours and ...",0,0,0,0,0,0,0,0,0,0,,1404,1310,2443,2234,1073,660,966,614,529,442,,1217,1047,2516,2389,1985,1256,1903,1310,1776,2204
330420,Eye make-up preparations,0,0,0,0,0,0,0,0,0,0,,300,0,33,118,787,168,427,247,96,36,,60387,75707,91767,100740,103497,116854,157668,170158,76216,102652
330491,"Make-up or skin care powders, incl. baby powders, whether or not compressed (excluding medicaments)",13,0,0,0,0,0,0,0,0,0,,127,501,620,410,654,2029,1397,239,345,754,,60725,48805,56356,68467,82282,87856,122479,135825,113839,98989
340211,"Anionic organic surface-active agents, whether or not put up for retail sale (excluding soap)",0,0,0,0,0,0,21,0,0,0,,59,27,43,382,67,865,4490,2238,2981,19019,,7307,9172,11605,11138,10129,8611,10930,12018,12740,18739
271111,"Natural gas, liquefied",0,0,0,0,0,0,0,0,0,0,,1258797,1559959,1594569,1724026,1055468,1631644,0,0,0,0,,17680,92187,1489205,974131,783101,1244512,1729804,1594940,1143071,2250025
271112,"Propane, liquefied",0,0,0,0,1538,7521,25124,30669,0,0,,3657373,3123183,2470855,2438776,1421602,1812647,0,0,0,0,,1092,11322,659,3693,50868,55303,157756,209876,56318,587
280450,Boron; tellurium,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,55,256,102,68,51,48,325,5441,37,27125
280480,Arsenic,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,268,61,0,0,0,97,124,293,155,86
280530,"Rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,2081,6026,601,593,48552,972,215,289,48,62
280800,Nitric acid; sulphonitric acids,0,0,0,0,0,0,0,0,0,0,,11108,7790,7330,1969,5448,3944,4684,1567,568,147,,7049,6799,6985,6127,5812,6314,6182,6266,6290,8869
280910,Diphosphorus pentaoxide,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,463,346,503,275,331,270,461,1724,2799,2401
281121,Carbon dioxide,0,0,0,0,0,0,0,0,0,0,,229,1119,1427,165,254,511,1033,1826,2033,2484,,8691,11085,11464,7788,6569,7182,4380,4573,4265,7868
281390,Sulphides of non-metals (excluding carbon disulphide); commercial phosphorus trisulphide,0,0,0,0,0,0,0,0,0,0,,0,0,66,0,0,0,0,0,0,0,,1730,7079,11372,10380,10040,8407,12842,15747,13854,17884
292250,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function (excluding ...",0,0,0,0,0,0,0,0,0,0,,320,0,0,0,0,0,184,979,14,0,,66161,27074,28701,23850,17782,24022,31430,29554,30286,31903
292412,"Fluoroacetamide """"ISO"""", monocrotophos """"ISO"""" and phosphamidon """"ISO""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,108,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0
292429,"Cyclic amides, incl. cyclic carbamates, and their derivatives; salts thereof (excluding ureines ...""",0,0,0,0,0,0,0,0,0,0,,0,1222,0,0,8,1,113,0,0,150,,25949,22791,22116,19616,22687,24972,17773,16941,19052,15035
292700,"Diazo-, azo- or azoxy-compounds",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,121,,379,664,828,477,683,632,375,388,474,676
293020,Thiocarbamates and dithiocarbamates (excluding inorganic or organic compounds of mercury),0,0,0,0,0,0,0,0,0,0,,13597,970,0,0,0,0,0,0,0,0,,8419,7566,10990,5866,8665,4704,5011,2517,2861,3761
293070,Bis(2-hydroxyethyl)sulfide (thiodiglycol (INN)),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0
293135,"2,4,6-Tripropyl-1,3,5,2,4,6-trioxatriphosphinane 2,4,6-trioxide",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,47
293190,Separate chemically defined organo-inorganic compounds (excluding organo-sulphur compounds ...,0,0,0,0,0,0,0,0,0,0,,279,1057,3303,8672,3551,818,477,313,0,49,,60676,60056,65601,62628,52851,52583,67711,79766,75932,98179
293219,"Heterocyclic compounds with oxygen hetero-atom[s] only, containing an unfused furan ring, ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,101,14,58,53,14,27,1,,16389,10246,13223,29401,15617,10962,10244,11997,12456,13132
293331,Pyridine and its salts,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,0,30,,1123,1529,1462,1156,891,2836,3304,1558,420,302
293332,Piperidine and its salts,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,56,36,780,56,90,91,66,63,141,148
293341,"Levorphanol """"INN"""" and its salts""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,56,0,0,0,,0,0,0,0,0,0,0,0,0,0
293355,"Loprazolam """"INN"""", mecloqualone """"INN"""", methaqualone """"INN"""" and zipeprol """"INN"""", and salts ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
293420,"Heterocyclic compounds containing in the structure a benzothiazole ring-system, whether or ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,30,0,1,5,4,3,2,,1977,8770,12716,15225,9110,8732,4716,7798,3571,3388
293491,"Aminorex """"INN"""", brotizolam """"INN"""", clotiazepam """"INN"""", cloxazolam """"INN"""", dextromoramide ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,37,0,0,0,247,,57,14,60,49,0,1,3,1,3,1
293627,"Vitamin C and its derivatives, used primarily as vitamins",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,18,36,0,0,0,,40164,34379,30922,28103,26365,25318,24611,19967,14836,16686
293790,"Hormones, natural or reproduced by synthesis; derivatives and structural analogues thereof, ...",0,0,0,0,0,0,0,0,0,0,,36,0,0,0,0,0,0,0,0,0,,16942,9818,956,230,1846,87,220,375,2133,2767
294110,Penicillins and their derivatives with a penicillanic acid structure; salts thereof,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,265,0,,16898,4709,6182,2929,1018,1204,1089,1127,1776,1854
294190,"Antibiotics (excluding penicillins and their derivatives with a penicillanic acid structure, ...",0,0,0,0,0,0,0,0,0,0,,0,1077,0,0,0,67,134,0,1407,0,,23715,22680,68328,73610,64674,108955,75186,96033,89708,12268
300190,"Dried glands and other organs for organo-therapeutic uses, whether or not powdered; heparin ...",0,0,0,0,0,0,0,0,0,0,,0,0,49,316,0,812,0,0,0,0,,632300,544077,428877,408504,309516,260636,398516,488835,506686,703623
300210,"Antisera and other blood fractions and immunological products, whether or not modified or obtained ...",0,0,0,0,0,0,0,0,0,0,,1025,82,796,1101,661,2597,551,266,34,10,,143875,216447,318859,379778,417119,359861,0,0,0,0
300390,Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ...,0,0,0,0,0,0,0,0,0,0,,2437,6829,14366,39954,44753,14760,10047,17173,4616,265,,6541,5540,17264,8112,8029,6546,7543,5787,5816,6117
300440,"Medicaments containing alkaloids or derivatives thereof, not containing hormones, steroids ...""",0,0,0,0,0,0,0,0,0,0,,107,645,49,0,704,378,1773,350,0,0,,358,714,1378,4820,2396,2281,0,0,0,0
300610,"Sterile surgical catgut, similar sterile suture materials, incl. sterile absorbable surgical ...",0,0,0,0,0,0,0,0,0,0,,4737,6183,9596,6368,999,979,1358,655,428,783,,81572,70363,80614,102453,150134,149193,201456,293460,290699,330293
391731,"Flexible tubes, pipes and hoses, of plastics, burst pressure >= 27,6 MPa",0,0,0,0,0,0,0,0,0,0,,46105,38948,31527,26275,24742,14269,25057,28405,29981,52321,,11886,17075,14561,11864,13443,15171,15804,16562,11502,17767
391890,"Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles, ...",518,0,0,0,2,0,0,0,0,0,,3293,12414,9564,5641,1813,1500,1713,1624,1229,1603,,13484,8312,6822,8351,11875,12031,13765,12925,8812,12386
392049,"Plates, sheets, film, foil and strip, of non-cellular polymers of vinyl chloride, containing ...",0,0,0,0,0,0,0,0,0,0,,11394,4629,2817,5699,30507,27540,34244,30743,27942,17000,,24496,27610,28093,28802,31843,28062,37039,35439,35944,45198
392051,"Plates, sheets, film, foil and strip, of non-cellular poly""""methyl methacrylate"""", not reinforced, ...""",0,6,0,0,0,0,0,0,0,0,,0,51,61,135,394,831,859,4701,620,1069,,23920,34390,20966,28404,28466,25322,18439,16027,14385,14387
392069,"Plates, sheets, film, foil and strip, of non-cellular polyesters, not reinforced, laminated, ...",0,0,0,0,0,0,0,0,0,0,,3727,5026,10351,28234,28893,23394,25287,23696,7265,3994,,29255,26495,28564,26344,21069,32438,24613,24752,19579,19563
390940,"Phenolic resins, in primary forms",227,74,0,0,208,0,0,0,0,0,,10173,12543,13325,16762,122,263,275,578,0,0,,32381,32405,30672,20758,19918,22680,29061,25205,25313,35744
391211,"Non-plasticised cellulose acetates, in primary forms",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,19,0,9,0,0,0,,1981,44,143,74,998,1540,200,69,205,285
391310,"Alginic acid, its salts and esters, in primary forms",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,0,0,0,0,,2601,262,179,128,129,308,198,152,45,72
391723,"Rigid tubes, pipes and hoses, of polymers of vinyl chloride",0,0,0,0,0,0,0,0,0,0,,2693,1080,802,435,450,1171,1683,1353,2365,4009,,25360,28536,33159,32912,29828,23655,24196,22049,16187,27790
40490,"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.",0,0,0,0,0,0,0,0,0,0,,18414,14875,956,1132,117,553,523,2779,5600,22,,10248,14082,12234,18120,13473,16569,21520,28465,33841,41147
40590,"Fats and oils derived from milk, and dehydrated butter and ghee (excluding natural butter, ...",0,0,0,0,0,0,0,0,0,0,,7471,6738,4923,7731,1109,2403,2648,3729,6865,4466,,31680,31438,36240,17772,16772,19299,22445,15879,16104,20312
390430,"Vinyl chloride-vinyl acetate copolymers, in primary forms",0,0,0,0,0,0,0,0,0,0,,453,94,0,0,178,3,0,74,451,141,,1222,1403,1201,1296,1211,957,1116,953,891,1126
390599,"Polymers of vinyl esters and other vinyl polymers, in primary forms (excluding those of vinyl ...""",0,0,0,0,0,0,0,0,0,0,,3713,2393,2626,269,253,1,406,131,0,92,,88415,69796,76941,64556,56809,42982,44232,37870,36438,33135
250490,Natural graphite (excluding in powder or in flakes),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1553,840,666,444,195,532,273,300,156,300
250830,Fireclay (excluding kaolin and other kaolinic clays and expanded clay),0,0,0,0,0,0,0,0,0,0,,519,1333,813,870,1889,453,1452,1275,0,116,,56,66,92,168,62,164,180,96,187,228
250840,"Clays (excluding fireclay, bentonite, kaolin and other kaolinic clays and expanded clay)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,,3972,4465,5220,1971,2353,1818,2137,2520,1968,2369
