Product code,Product label,"Taipei, Chinese's imports from Saudi Arabia-Value in 2012","Taipei, Chinese's imports from Saudi Arabia-Value in 2013","Taipei, Chinese's imports from Saudi Arabia-Value in 2014","Taipei, Chinese's imports from Saudi Arabia-Value in 2015","Taipei, Chinese's imports from Saudi Arabia-Value in 2016","Taipei, Chinese's imports from Saudi Arabia-Value in 2017","Taipei, Chinese's imports from Saudi Arabia-Value in 2018","Taipei, Chinese's imports from Saudi Arabia-Value in 2019","Taipei, Chinese's imports from Saudi Arabia-Value in 2020","Taipei, Chinese's imports from Saudi Arabia-Value in 2021",Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,"Taipei, Chinese's imports from world- ","Taipei, Chinese's imports from world-Value in 2012","Taipei, Chinese's imports from world-Value in 2013","Taipei, Chinese's imports from world-Value in 2014","Taipei, Chinese's imports from world-Value in 2015","Taipei, Chinese's imports from world-Value in 2016","Taipei, Chinese's imports from world-Value in 2017","Taipei, Chinese's imports from world-Value in 2018","Taipei, Chinese's imports from world-Value in 2019","Taipei, Chinese's imports from world-Value in 2020","Taipei, Chinese's imports from world-Value in 2021"
701890,"Glass eyes (excluding prosthetic articles); articles of glass beads, or of imitation pearls, ...",4,0,0,0,0,0,0,0,0,0,,89,383,0,170,74,122,249,24,73,17,,5192,4182,3034,1825,1778,959,857,912,942,882
710420,"Precious and semi-precious stones, synthetic or reconstructed, unworked or simply sawn or roughly ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,29321,26673,56261,53342,26783,19962,17328,4244,1846,3638
711029,Palladium in semi-manufactured forms,0,0,0,0,0,0,0,0,0,0,,0,0,0,39,0,13,0,93,0,0,,10930,20702,39713,23355,31641,37701,46130,52851,68558,56705
711049,"Iridium, osmium and ruthenium, in semi-manufactured forms",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,3616,1509,2278,844,628,1517,2871,2459,3172,3554
711311,"Articles of jewellery and parts thereof, of silver, whether or not plated or clad with other ...",0,0,0,0,0,0,0,0,0,0,,316,0,182,718,96,383,1619,0,3,0,,21176,25814,45044,47413,45269,41538,37667,37423,37768,39415
711620,"Articles of precious or semi-precious stones """"natural, synthetic or reconstructed"""", n.e.s.""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,210,4,123,50,0,0,0,,45380,54147,119376,138293,66965,55903,55327,43558,51256,56620
711810,"Coin (excluding legal tender, gold coins, medals, jewellery made from coins, collectors' items ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2858,0,,9437,16314,29762,24605,19374,405,479,24987,543,18980
720299,"Ferro-alloys (excluding ferro-manganese, ferro-silicon, ferro-silico-manganese, ferro-chromium, ...",0,0,0,0,0,0,0,0,0,0,,9895,885,0,0,14,1,0,0,0,0,,10952,13550,17255,11410,9070,8590,9554,7016,4877,11016
720510,"Granules, of pig iron, spiegeleisen, iron or steel (excluding granules of ferro-alloys, turnings ...",0,0,0,0,0,0,0,0,0,0,,221,37,107,99,209,699,2366,704,445,991,,19129,19382,17741,14682,11142,11792,15606,11873,11831,17691
720610,"Ingots, of iron and non-alloy steel (excluding remelted scrap ingots, continuous cast products, ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,239,619,3110,293,273,182,296,414,277,30
720720,"Semi-finished products of iron or non-alloy steel containing, by weight, >= 0,25% of carbon",0,0,0,0,0,0,11587,0,0,0,,0,0,0,0,0,0,0,0,0,0,,377282,121099,244103,160584,202996,195943,306529,349966,368145,458437
720825,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",0,0,0,0,0,0,0,0,0,0,,72,109,0,341,12994,73,35091,12096,3919,0,,7908,6963,7573,8046,5735,3957,5504,5320,6703,9953
720836,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",0,0,0,0,0,0,0,0,0,0,,716,1500,321,4747,42,71,4,0,0,0,,6310,16926,13262,1779,7434,4443,3304,10183,9667,4915
720927,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...""",0,0,0,0,0,0,0,0,0,0,,0,103,0,0,2,0,0,6,0,0,,639,335,428,198,153,106,121,166,127,175
721119,"Flat-rolled products of iron or non-alloy steel, of a width < 600 mm, simply hot-rolled, not ...""",0,0,0,0,0,0,0,0,0,0,,389,158,0,17,73,55,47,0,14,102,,734,869,915,786,162,148,458,205,135,86
721129,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, simply cold-rolled ...""",0,0,0,0,0,0,0,0,0,0,,51,147,0,183,586,1034,386,18,0,58,,1694,2364,2156,2000,2210,2427,2556,3003,1433,3235
721410,"Bars and rods, of iron or non-alloy steel, not further worked than forged (excluding in irregularly ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,32329,207222,233,0,68907,,1329,317,593,673,349,1010,478,625,671,2574
721430,"Bars and rods, of non-alloy free-cutting steel, not further worked than hot-rolled, hot-drawn ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,53395,24986,27813,0,,718,1583,1343,1220,1967,1858,2415,1871,1698,7684
721621,"L sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or extruded, ...",0,0,0,0,0,0,0,0,0,0,,21402,548,35,4,144,560,260,92,1092,1578,,0,1,207,111,1063,1011,257,404,90,687
721661,"Angles, shapes and sections, of iron or non-alloy steel, from flat-rolled products simply cold-formed ...",0,0,0,0,0,0,0,0,0,0,,150,0,0,0,0,83,28,31,203,466,,16,21,4,19,13,25,28,27,42,54
721913,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",0,0,0,0,0,0,0,0,0,0,,46,0,0,22,10,33,0,0,0,4,,715191,888340,894209,670537,686750,726068,775735,648799,673887,1203443
721931,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than ...""",0,0,0,0,0,0,0,0,0,0,,0,41,0,0,54,7,0,0,0,0,,5427,10064,19673,4678,5288,6235,12153,8339,4201,6826
722592,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ...""",0,0,0,0,0,0,0,0,0,0,,0,153,393,0,0,0,0,0,4,16,,913,1162,196,61,398,774,1109,878,813,1024
722699,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, hot-rolled ...""",0,0,0,0,0,0,0,0,0,0,,0,0,0,14,38,6,54,0,0,0,,2843,2737,4487,5908,3275,3197,5486,7194,8806,10061
730120,"Angles, shapes and sections, of iron or steel, welded",0,0,0,0,0,0,0,0,0,0,,10053,6347,11430,9350,4895,15294,16546,11952,4158,5024,,578,1049,1749,685,579,605,495,3831,931,1077
730721,Flanges of stainless steel (excluding cast products),0,0,0,0,0,0,0,0,0,0,,12211,17468,13101,16209,33580,14074,2891,79,59,119,,15179,13709,11525,12475,9859,11094,13087,11477,11348,15890
730792,"Threaded elbows, bends and sleeves, of stainless steel (excluding cast or stainless products)",0,0,0,0,0,0,0,0,0,0,,616,565,219,3133,625,413,1298,187,1052,390,,6753,4888,4983,5396,4937,5038,4547,4438,4497,3610
731210,"Stranded wire, ropes and cables, of iron or steel (excluding electrically insulated products ...",0,0,0,0,0,0,0,0,0,0,,36144,35860,26303,20511,14425,17988,37299,53634,28390,14700,,101224,89634,83613,80096,73803,82570,78938,79733,77487,81370
731412,"Endless bands of stainless steel wire, for machinery",0,0,0,0,0,0,0,0,0,0,,0,91,0,150,8,2,0,145,0,1,,763,594,613,845,1058,852,1108,1678,1141,902
731811,Coach screws of iron or steel,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,22,6,0,18,0,,1699,1848,2189,2095,2133,2151,1861,1809,1637,2326
731816,Nuts of iron or steel,0,0,0,0,0,0,0,0,0,0,,0,465,0,107,50,71,82,262,17,10,,26477,25473,26902,24741,25779,25034,27427,32003,28736,35816
731920,Safety pins of iron or steel,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,39,70,0,0,0,0,0,0,0,0
732112,"Appliances for baking, frying, grilling and cooking and plate warmers, for domestic use, of ...",0,0,0,0,0,0,0,0,0,0,,135,69,70,135,186,509,388,24,294,91,,159,166,168,461,91,202,144,62,160,118
732190,"Parts of domestic appliances non-electrically heated of heading 7321, n.e.s.",0,0,0,0,0,0,0,0,0,0,,93,822,145,166,62,112,157,0,19,5,,15699,13620,12795,13894,11676,14039,10446,9289,9544,13431
732490,"Sanitary ware, incl. parts thereof (excluding cans, boxes and similar containers of heading ...",0,0,0,0,0,0,0,0,0,0,,0,28,160,223,261,434,989,58,0,10,,2673,5053,7243,4430,5662,5636,5522,5076,5644,7589
740610,"Copper powders, of non-lamellar structure (excluding grains of copper)",0,0,0,0,0,0,0,0,0,0,,0,54,0,0,0,70,13,0,0,0,,31669,30727,32445,26132,27161,32273,36154,28750,27640,42649
740620,"Copper powders, of lamellar structure, and flakes of copper (excluding grains of copper and ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,265,10,11,0,0,0,,1560,1544,2309,2158,2176,2783,2394,1589,3166,3975
740721,"Bars, rods and profiles, of copper-zinc base alloys """"brass"""", n.e.s.""""",0,0,0,0,0,0,0,0,0,0,,0,0,0,641,5,2,22,0,0,0,,21688,22087,20053,16570,14697,15284,20643,19184,19835,28061
741220,"Copper alloy tube or pipe fittings """"e.g., couplings, elbows, sleeves""""""""",0,0,0,0,0,0,0,0,0,0,,0,0,91,21,86,19,88,0,0,0,,27282,20552,21519,20081,17940,20072,23495,22216,26611,40359
741300,"Stranded wire, cables, plaited bands and the like, of copper (excluding electrically insulated ...",0,0,0,0,0,0,0,0,0,0,,49,855,113,2927,557,9043,18290,51472,59803,95760,,2106,2254,1754,1946,1528,1612,1804,2762,1852,2495
741810,"Table, kitchen or other household articles and parts thereof, and pot scourers and scouring ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,42,49,138,0,0,4,,0,63,755,906,1065,859,1404,1743,2288,2736
741819,"Table, kitchen or other household articles, parts thereof, of copper (excluding pot scourers ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,844,674,0,0,0,0,0,0,0,0
741820,"Sanitary ware and parts thereof, of copper (excluding cooking and heating appliances of heading ...",0,0,0,0,0,0,0,0,0,0,,890,531,497,634,242,469,82,13,79,25,,3889,3915,4617,4019,3486,2969,2608,3096,2344,2188
741999,"Articles of copper, n.e.s.",0,0,0,0,0,0,0,0,0,0,,827,0,473,81,2603,306,454,31,83,0,,55021,73192,123459,109339,83547,93471,109720,115136,142816,202174
750720,"Tube or pipe fittings, of nickel",0,0,0,0,0,0,0,0,0,0,,49,0,51,169,245,13,192,681,113,0,,2911,2657,2602,2756,2203,1464,1467,2400,2716,3879
750890,"Articles of nickel, n.e.s.",0,0,0,0,0,0,0,0,0,0,,7673,11137,8476,9261,2039,2613,3936,4190,3104,2458,,38905,32508,37540,30781,15587,17120,36762,56473,31562,46590
760511,"Wire of non-alloy aluminium, with a maximum cross-sectional dimension of > 7 mm (excluding ...",0,0,0,0,0,0,0,0,0,0,,0,0,346,1024,2175,459,1393,9528,3048,156,,345,248,1078,1384,1130,2113,3281,1352,1403,1714
760529,"Wire, of aluminium alloys, having a maximum cross-sectional dimension of <= 7 mm (other than ...",0,0,0,0,0,0,0,0,0,0,,280,57,645,2181,1285,508,441,87,79,63,,5343,4686,5811,4346,3536,4829,6071,6206,6031,9572
760810,Tubes and pipes of non-alloy aluminium (excluding hollow profiles),0,0,0,0,0,0,0,0,0,0,,78,232,2566,10102,2659,2250,9269,18864,21168,24034,,5516,5030,3797,2733,2368,2419,2812,2288,1939,2832
761210,"Collapsible tubular containers, of aluminium",0,0,0,0,0,0,0,0,0,0,,0,0,0,596,394,479,116,677,641,22,,2991,3631,3424,3408,3333,3619,4542,4547,4655,5339
761290,"Casks, drums, cans, boxes and similar containers, incl. rigid tubular containers, of aluminium, ...",0,0,0,0,0,0,0,0,0,0,,247932,229539,227640,202476,180679,159003,196492,94703,121784,184056,,4316,4560,5506,5251,4108,4000,3771,4556,4496,4412
761511,"Pot scourers and scouring or polishing pads, gloves and the like, of aluminium (excluding sanitary ...",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,28,29,0,0,0,0,0,0,0,0
780199,Unwrought lead (excluding refined lead and lead containing by weight antimony as the principal ...,0,99,0,0,162,0,51,0,0,0,,5151,19827,35749,25063,602,1229,0,0,0,107,,20786,17079,19872,10713,12888,15250,11318,11257,17282,32769
790700,"Articles of zinc, n.e.s.",0,0,0,0,0,0,0,0,0,0,,5894,1268,832,1880,3110,5030,5082,2370,1577,1098,,4645,4193,4786,9189,6982,10676,14238,14868,15770,18195
810197,Tungsten waste and scrap (excluding ash and residues containing tungsten),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,11561,13762,11403,1197,1104,2071,2897,11502,9579,5755
810330,Tantalum waste and scrap (excluding ash and residues containing tantalum),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,19,157,7,26,3,31,60,0,0,741
810420,"Magnesium waste and scrap (excluding ash and residues containing magnesium, and raspings, turnings ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1210,4942,7046,3206,773,246,1184,3858,4001,1178
810790,"Articles of cadmium, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,0,0,29,0,0,0,0,0,0,,26,19,22,8,2,19,26,6,2,2
810830,Titanium waste and scrap (excluding ash and residues containing titanium),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,88,0,0,0,,4652,597,2804,1036,5986,6965,4808,2417,377,2122
811010,Unwrought antimony; antimony powders,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,6970,6974,6230,3644,3676,4078,3515,2429,1243,4207
820120,"Forks, incl. pitchforks, with working parts of base metal",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,37,62,0,0,0,0,0,0,0,0
820190,"Scythes, sickles, hay knives, timber wedges and other hand tools of a kind used in agriculture, ...",0,0,0,0,0,0,0,0,0,0,,145,0,0,17,1,36,0,0,0,0,,482,375,584,460,709,1160,761,756,594,598
820210,"Handsaws, with working parts of base metal (excluding power-operated saws)",0,0,0,0,0,0,0,0,0,0,,0,0,0,14,10,25,55,0,0,1,,1118,727,824,748,889,611,495,762,1160,1021
820299,"Saw blades, incl. toothless saw blades, of base metal (excluding bandsaw blades, circular saw ...",0,0,0,0,0,0,0,0,0,0,,65,192,567,291,73,156,68,0,0,6,,28358,29072,41385,31193,27308,29793,22673,11890,12182,15193
820551,"Household hand tools, non-mechanical, with working parts of base metal, n.e.s.",0,0,0,0,0,0,0,0,0,0,,28,0,156,194,282,19,564,0,0,3,,2200,2077,2389,2745,2800,2928,3977,2457,3017,3451
820570,"Vices, clamps and the like (excluding accessories for and parts of machine tools)",0,0,0,0,0,0,0,0,0,0,,52,99,173,198,452,478,56,0,14,2,,2800,2206,2719,2618,2221,2746,2979,3077,2551,4758
820740,"Tools for tapping or threading, interchangeable",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,11,85,0,0,1,,20630,16195,13873,11495,10951,12789,16429,16452,11484,17075
820770,Interchangeable tools for milling,0,0,0,0,0,0,0,0,0,0,,62,0,0,23,2,203,330,0,0,0,,20934,19644,20247,19496,19603,21033,23713,21250,20553,22542
821194,"Blades of base metal for table knives, pocket knives and other knives of heading 8211",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,24,35,0,0,0,,1531,1868,1812,1956,1824,1930,1795,1695,1580,1617
821490,"Hair clippers, butchers' or kitchen cleavers and other articles of cutlery of base metal, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,0,0,18,7,8,6,5,0,1,,4081,7159,4592,7558,6446,7427,7570,5473,10634,5888
830242,"Base metal mountings, fittings and similar articles suitable for furniture (excluding locks ...",0,0,0,0,0,0,0,0,0,0,,115,28,74,245,491,544,802,149,4,164,,24911,30875,35790,30154,28723,30531,34125,35745,46371,63972
830400,"Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands ...",0,0,0,0,0,0,0,0,0,0,,788,173,331,1701,891,290,651,64,100,20,,528,421,489,421,411,561,621,680,661,864
830910,Crown corks of base metal,0,0,0,0,0,0,0,0,0,0,,0,1468,3809,9235,13912,20356,11357,5983,21555,0,,37,51,0,14,35,3,55,50,30,41
840219,"Vapour generating boilers, incl. hybrid boilers (excluding central heating hot water boilers ...",0,0,0,0,0,0,0,0,0,0,,1467,0,243,34,80,196,692,65,0,8,,7266,9296,9930,18126,8197,3515,1732,1721,5046,11488
840510,"Producer gas or water gas generators, with or without their purifiers; acetylene gas generators ...",0,0,0,0,0,0,0,0,0,0,,33,172,0,1389,1333,14,3,0,0,6,,5371,2623,2236,2122,2807,5295,5421,14538,1525,5727
840710,"Spark-ignition reciprocating or rotary internal combustion piston engine, for aircraft",0,0,0,0,0,0,0,0,0,0,,85366,188389,110182,180118,125100,110787,358249,0,0,0,,8593,4905,8417,3863,1580,5187,539,495,19326,1346
840810,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""", for ...""",0,0,0,0,0,0,0,0,0,0,,12841,362,2074,4324,771,733,142,0,0,0,,67540,31729,77542,35810,32062,71171,20823,18607,22948,30690
841112,Turbojets of a thrust > 25 kN,0,0,0,0,0,0,0,0,0,0,,0,0,838,0,0,4600,0,0,0,0,,15441,31654,32989,14124,263030,189575,367182,344879,238411,524851
841340,Concrete pumps,0,0,0,0,0,0,0,0,0,0,,990,935,917,725,13035,2442,5446,0,35,34,,1206,1866,784,996,1523,543,1116,2624,5972,5312
841360,"Rotary positive displacement pumps for liquids, power-driven (excluding those of subheading ...",0,0,0,0,0,0,0,0,0,0,,0,0,219,69,0,54,947,0,0,1902,,23966,20631,24834,25395,20159,21971,23301,21927,24588,29823
841392,"Parts of liquid elevators, n.e.s.",0,0,0,0,0,0,0,0,0,0,,62,71,229,771,291,93,19,0,203,0,,1949,1705,1914,1920,2788,1422,1832,1601,1890,2278
841520,"Air conditioning machines of a kind used for persons, in motor vehicles",0,0,0,0,0,0,0,0,0,0,,0,258,493,211,136,88,164,0,0,0,,8565,8922,11323,11721,10225,10927,9113,8410,8134,7556
841931,Dryers for agricultural products,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,32,136,267,10,4,63,,232,793,774,1304,1359,1529,1344,1019,406,1639
842111,Centrifugal cream separators,0,0,0,0,0,0,0,0,0,0,,0,0,80,0,0,0,0,0,0,0,,102,74,13,15,2,0,21,28,5,1
842320,Scales for continuous weighing of goods on conveyors,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,3,15,25,0,0,0,,1309,1268,1979,2122,1514,1811,1910,3436,2991,1853
842382,Weighing machinery of a maximum weighing capacity > 30 kg but <= 5.000 kg (excluding personal ...,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,72,6,59,3,0,40,,2423,2427,2272,2764,2602,2998,3254,3855,3197,4079
842410,"Fire extinguishers, whether or not charged",0,0,0,0,0,0,0,0,0,0,,2367,2477,557,710,712,2211,5158,4169,431,7,,8026,9223,10523,10038,8903,8822,10679,9598,11100,12724
842420,"Spray guns and similar appliances (other than electrical machines, appliances and other devices ...",0,0,0,0,0,0,0,0,0,0,,373,218,384,816,609,1038,603,201,290,0,,7163,7306,6959,8426,5876,9530,6998,7830,8085,7654
842449,Agricultural or horticultural sprayers (excl. portable),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,894,1013,1653,2603,2518
842630,Portal or pedestal jib cranes,0,0,0,0,0,0,0,0,0,0,,267,373,852,1147,370,63,122,0,0,0,,4235,1228,72356,39595,1217,4354,821,3178,2162,513
842641,"Mobile cranes and works trucks fitted with a crane, self-propelled, on tyres (excluding wheel-mounted ...",0,0,0,0,0,0,0,0,0,0,,5033,5362,9637,15457,37455,26115,19736,0,0,13,,18262,17180,25604,47470,6809,2837,4840,3752,13107,29052
842890,"Machinery for lifting, handling, loading or unloading, n.e.s.",0,0,0,0,0,0,0,0,0,0,,2376,6688,4834,8941,1450,6004,1999,0,0,0,,117559,104792,84147,84421,112556,109202,142352,163410,178786,154207
842930,Self-propelled scrapers,0,0,0,0,0,0,0,0,0,0,,300,247,592,3,0,743,456,0,0,0,,8094,6282,2199,6951,6030,10070,6586,7560,5656,7759
843131,"Parts of lifts, skip hoists or escalators, n.e.s.",0,0,0,0,0,0,0,0,0,0,,101,157,59,106,579,254,374,193,127,99,,41084,70224,44678,39534,42025,37432,43851,39413,60221,78118
843142,"Bulldozer or angledozer blades, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,34,36,5,16,67,147,0,0,0,,391,353,420,231,255,333,457,389,316,488
843239,"Seeders, planters and transplanters (excl. no-till machines)",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,6152,4679,5474,4636,3142
843280,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn ...",0,0,0,0,0,0,0,0,0,0,,37832,3175,563,269,95,194,262,0,0,0,,921,1026,1047,682,1027,1360,1300,1713,1806,1426
843319,"Mowers for lawns, parks or sports grounds, powered, with the cutting device rotating in a vertical ...",0,0,0,0,0,0,0,0,0,0,,131,285,331,187,350,151,360,0,6,0,,2345,2880,3546,3434,3206,2715,3016,3829,3420,2779
844190,"Parts of machinery for making up paper pulp, paper or paperboard, n.e.s.",0,0,0,0,0,0,0,0,0,0,,344,0,188,1135,1790,1549,2604,0,0,14,,4707,12835,8779,7518,7400,8467,7632,8014,8498,7757
844313,"Offset printing machinery (excluding sheet fed offset printing machinery, sheet size <= 22 ...",0,0,0,0,0,0,0,0,0,0,,0,134,107,112,112,18,1119,0,0,0,,35528,63720,32605,32292,46689,26196,24113,28320,6995,20123
844317,Gravure printing machinery,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,24,6,0,0,0,0,,36,446,510,2029,265,187,140,250,137,25
844399,"Parts and accessories of printers, copying machines and facsimile machines, n.e.s. (excluding ...",0,0,0,0,0,0,0,0,0,0,,833,1279,365,1124,811,178,549,37,0,0,,309377,311975,282062,266080,241021,250078,249235,248497,213770,225923
844512,Combing machines for preparing textile fibres,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,343,0,0,128,0,11,5,0,5,213
844630,"Weaving machines for weaving fabrics of a width > 30 cm, shuttleless type",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,67,0,273,,10615,16980,15403,20000,16072,20172,17182,32349,12775,13515
844819,"Auxiliary machinery for machines of heading 8444, 8445, 8446 or 8447 (excluding doobies and ...",0,0,0,0,0,0,0,0,0,0,,0,129,89,51,2,1,5,0,0,0,,6856,4389,5304,5963,7057,6619,6408,12673,3965,8198
845020,"Laundry-type washing machines, of a dry linen capacity > 10 kg",0,0,0,0,0,0,0,0,0,0,,0,0,0,0,83,5,35,0,0,0,,66878,76456,85065,77820,92482,91767,111073,121567,135386,160734
845090,"Parts of household or laundry-type washing machines, n.e.s.",0,0,0,0,0,0,0,0,0,0,,0,0,0,31,44,1,41,0,0,0,,12772,11580,10690,10492,11629,9230,8319,8174,7754,9556
845110,Dry-cleaning machines for made-up textile articles,0,0,0,0,0,0,0,0,0,0,,45,0,0,58,118,6,38,0,0,0,,258,117,437,544,612,907,252,245,183,108
845130,"Ironing machines and presses, incl. fusing presses (excluding calenders)",0,0,0,0,0,0,0,0,0,0,,44,0,0,49,138,155,101,12,0,0,,2041,2063,2379,2825,3109,2152,1818,1401,1059,1099
845180,"Machinery for dressing, finishing, coating or impregnating textile yarns, fabrics or other ...",0,0,0,0,0,0,0,0,0,0,,45,379,87,254,226,338,662,0,0,0,,6703,12061,11571,11649,19793,10830,5913,6105,14802,15123
845221,"Automatic sewing machines, industrial type",0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,17,40,0,3,0,,3222,3330,3021,2101,3583,3959,6760,3335,2100,3699
845380,"Machinery for making or repairing articles of hides, skins or leather (excluding footwear and ...",0,0,0,0,0,0,0,0,0,0,,0,0,0,11,34,0,37,0,0,0,,339,595,973,1113,691,1604,362,528,214,100
845730,Multi-station transfer machines for working metal,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,75,0,0,0,0,,2070,314,0,4337,1243,1466,4362,4540,6036,8803
845921,"Drilling machines for working metal, numerically controlled (excluding way-type unit head machines)",0,0,0,0,0,0,0,0,0,0,,0,218,0,0,392,2,0,0,0,0,,3029,3883,3405,7367,1713,3162,5616,4784,4565,7583
