Product code,Product label,"Viet Nam's imports from Taipei, Chinese-Value in 2012","Viet Nam's imports from Taipei, Chinese-Value in 2013","Viet Nam's imports from Taipei, Chinese-Value in 2014","Viet Nam's imports from Taipei, Chinese-Value in 2015","Viet Nam's imports from Taipei, Chinese-Value in 2016","Viet Nam's imports from Taipei, Chinese-Value in 2017","Viet Nam's imports from Taipei, Chinese-Value in 2018","Viet Nam's imports from Taipei, Chinese-Value in 2019","Viet Nam's imports from Taipei, Chinese-Value in 2020","Viet Nam's imports from Taipei, Chinese-Value in 2021","Taipei, Chinese's exports to world- ","Taipei, Chinese's exports to world-Value in 2012","Taipei, Chinese's exports to world-Value in 2013","Taipei, Chinese's exports to world-Value in 2014","Taipei, Chinese's exports to world-Value in 2015","Taipei, Chinese's exports to world-Value in 2016","Taipei, Chinese's exports to world-Value in 2017","Taipei, Chinese's exports to world-Value in 2018","Taipei, Chinese's exports to world-Value in 2019","Taipei, Chinese's exports to world-Value in 2020","Taipei, Chinese's exports to world-Value in 2021",Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
283429,Nitrates (excluding of potassium and of mercury),20,25,38,12,14,13,10,55,62,,,184,249,175,151,132,204,646,866,897,1343,,1562,1822,2323,2027,2844,4788,8279,8099,8102,2350
283630,"Sodium hydrogencarbonate """"sodium bicarbonate""""""""",132,91,78,82,68,17,49,23,3,,,53,74,166,145,141,259,223,245,139,152,,6976,6868,8272,9637,10094,13092,16346,15826,17280,13237
283650,Calcium carbonate,2709,2517,2717,2553,3238,3425,3042,3206,3674,,,28037,28352,27122,23935,19963,19430,21211,20519,18363,23059,,11029,10520,10149,9515,9282,9649,9610,10945,12352,14701
284030,"Peroxoborates """"perborates""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,53,17,13,2,24,5,6,18,4,9
284130,Sodium dichromate,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,0,0,0,,71,45,16,52,69,43,19,87,65,25
284169,"Manganites, manganates and permanganates (excluding potassium permanganate)",12,0,0,0,0,0,0,0,24,,,486,592,275,145,44,644,747,717,260,243,,995,1079,556,414,543,1490,1458,1138,591,453
284310,Colloidal precious metals,8,0,0,2,0,2,1,0,0,,,149,135,143,8,30,29,20,1638,2278,1364,,453,2,2,2,5,2,11,0,18,61
284329,"Silver compounds, inorganic or organic, whether or not chemically defined (excluding of mercury ...",35,1,342,3595,6192,10517,8309,12478,20292,,,3875,2202,1831,2512,3315,8226,12158,7900,11087,17138,,2945,3883,6149,12319,15577,19244,18046,19307,30255,5515
285000,"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined (excluding ...",0,0,0,3,19,7,170,886,1101,,,1738,3139,6886,7518,11987,17279,18541,16590,20300,20728,,96,88,102,174,320,781,1843,2940,2096,4722
285290,"Compounds, inorganic or organic, of mercury, not chemically defined (excluding amalgams)",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,298,46,105,17,17,9,14,0,0,90
285300,"Inorganic and organic compounds, incl. distilled or conductivity water and water of similar ...",584,1074,420,16,25,26,0,0,0,,,10087,2395,2391,2393,1860,78,0,0,0,0,,2997,2321,1621,888,1066,938,0,0,0,96
285390,"Phosphides, whether or not chemically defined (excl. ferrophosphorus); inorganic compounds, ...",0,0,0,0,0,0,94,28,21,,,0,0,0,0,0,7503,8594,8952,7502,12199,,0,0,0,0,0,0,3482,1025,2133,1738
290122,"Propene """"propylene""""""""",0,0,0,0,0,0,0,115,2478,,,664645,683083,1071625,536890,505866,527121,601488,535840,286384,626105,,28,23,8,20,13,74,21,142,161554,161743
290311,"Chloromethane """"methyl chloride"""" and chloroethane """"ethyl chloride""""""""",0,0,0,0,0,0,0,0,0,,,254,102,198,200,167,97,343,190,295,323,,2,0,1,0,0,3,15,0,0,17
290372,Dichlorotrifluoroethanes,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,29,292,179,803,420,173,159,172,0,92
290392,"Hexachlorobenzene (ISO) and DDT (ISO) (clofenotane (INN), 1,1,1-trichloro-2,2-bis(p-chloro ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,238,56,52,98,134,40,0,0,0,
290513,"Butan-1-ol """"n-butyl alcohol""""""""",57,86,76,10,7,9,187,222,119,,,218006,201007,135534,122682,103823,132382,141154,120385,107927,145437,,1692,1903,1568,1395,1547,2015,2379,2370,2575,5731
290539,"Diols (excluding ethylene glycol """"ethanediol"""" and propylene glycol """"propane-1,2-diol"""")""""",272,269,685,1178,9553,68654,60082,55057,42285,,,122817,115486,135145,96239,129776,291098,292684,220037,186793,641058,,6995,6204,7330,6492,22301,120147,149337,123329,84857,378463
290613,Sterols and inositols,0,0,0,0,0,0,0,0,0,,,0,142,0,7,0,31,0,15,3,0,,8713,4876,7101,6643,4788,6131,5042,5070,3848,3978
290919,"Acyclic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives (excluding ...",87,0,4,33,22,0,5979,1770,0,,,242266,212805,316259,158371,162392,169486,193767,199170,138402,329287,,673,281,379,732,1252,6614,40789,37967,15533,20908
290944,Monoalkylethers of ethylene glycol or of diethylene glycol (excluding monobutyl ethers),262,462,277,282,224,286,102,83,26,,,84,38,174,151,742,853,1685,841,873,1070,,943,755,648,658,770,761,786,937,960,1205
290950,"Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated ...",0,0,48,200,133,198,454,357,158,,,1280,81,75,290,30,115,21,28,32,53,,347,495,875,718,558,807,720,893,807,1484
291010,"Oxirane """"ethylene oxide""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,162,321,649,589,743,878,1145,1278,1774,1593
291030,"1-Chloro-2,3-epoxypropane """"epichlorohydrin""""""""",0,0,0,0,0,0,43,0,33,,,46028,31454,20742,21132,16827,15197,18152,25734,16711,15885,,0,3,0,172,243,332,213,487,398,791
291212,"Ethanal """"acetaldehyde""""""""",0,0,1,3,2,1,0,0,0,,,0,710,1079,748,39,22,21,37,31,24,,5,2,7,5,3,1,0,1,1,2
291241,"Vanillin """"4-hydroxy-3-methoxybenzaldehyde""""""""",0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,1,0,0,1,0,,3299,3723,3045,4192,4108,3750,3829,4430,3292,2886
291300,"Halogenated, sulphonated, nitrated or nitrosated derivatives of cyclic polymers of aldehydes ...",75,101,117,6,60,0,9,4,0,,,652,223,124,308,461,572,485,522,627,519,,314,288,483,223,416,251,166,183,187,130
291422,Cyclohexanone and methylcyclohexanones,8268,9648,9306,7752,9313,11769,13994,13515,9842,,,108436,96497,125176,54852,64236,138926,158945,90901,34651,84297,,10791,13243,15106,13312,14068,17263,18968,17101,12419,16782
291429,"Cyclanic, cyclenic or cycloterpenic ketones, without other oxygen function (excluding cyclohexanone, ...",177,254,303,313,312,459,307,335,820,,,2728,3345,5028,3355,2876,2851,2643,2871,6951,17770,,1211,1523,1825,1627,2958,2670,3212,2889,3570,4251
291560,"Butanoic acids, pentanoic acids, their salts and esters",12,9,10,9,8,9,7,183,266,,,4430,4139,4512,2832,2219,2505,3022,3731,3402,1697,,5025,5149,5597,5983,7377,7973,10897,11961,12988,17499
291570,"Palmitic acid, stearic acid, their salts and esters",269,225,272,318,396,531,757,1394,1071,,,18657,19120,17348,16060,13497,13843,14405,15713,14494,16659,,5476,6350,7740,8806,7670,8927,11217,11150,12243,14898
291614,Esters of methacrylic acid,29982,30928,19793,12925,10883,24004,19530,26033,7274,,,120239,133486,182843,135041,109600,152180,125359,115562,82195,91898,,39209,48684,40913,36804,39990,62357,71454,49601,40791,52324
291631,"Benzoic acid, its salts and esters (excluding inorganic or organic compounds of mercury)",103,167,137,40,28,19,15,13,4,,,1743,1649,1941,2033,2358,2431,3624,3361,3395,3888,,5092,6206,6808,6330,6344,6099,8694,9147,9748,9090
291719,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their halogenated, ...",14,31,27,19,32,30,30,41,111,,,6016,4917,6338,5520,4995,4709,4429,6121,5886,4684,,2009,2312,2536,2769,2481,2456,2515,2380,2949,3129
291739,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their ...",3839,6501,7567,4957,4602,7714,18446,20171,21828,,,26058,89119,206790,193013,220192,402100,284416,219076,214231,300303,,26703,48130,50448,37230,31928,39350,45084,47571,48905,92018
291815,Salts and esters of citric acid (excluding inorganic or organic compounds of mercury),11,17,17,23,19,8,6,13,5,,,659,327,806,1259,706,1096,834,600,858,1739,,3744,4534,4641,4567,4520,5239,5219,6061,5258,5674
291822,"O-Acetylsalicylic acid, its salts and esters",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,64,95,120,160,153,148,99,143,185,260
292141,Aniline and its salts (excluding inorganic or organic compounds of mercury),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,3,0,0,0,,5,3,88,11,12,14,24,42,12,433
292215,Triethanolamine,0,0,0,0,0,0,30,96,26,,,0,0,0,0,0,7323,5589,7806,5519,7206,,0,0,0,0,0,0,4235,4011,3800,4238
292231,"Amfepramone """"INN"""", methadone """"INN"""" and normethadone """"INN"""", and salts thereof""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,4,73,203,132,628,689,649,382,541
292630,"Fenproporex """"INN"""" and its salts; methadone """"INN""""-intermediate """"4-cyano-2-dimethylami ...""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,
293110,Tetramethyl lead and tetraethyl lead,43,36,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,48,38,0,2,0,2,4,0,2,
293214,Sucralose,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,5,0,,0,0,0,0,0,0,701,1360,1110,3053
293299,"Heterocyclic compounds with oxygen hetero-atom[s] only (excl. compounds containing unfused ...""",2,21,6,3,0,68,136,64,236,,,6143,62121,54527,53426,55553,46298,41518,27945,21741,20322,,39595,26688,36479,38477,38866,41110,28661,27855,18084,30572
293319,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyrazole ring, ...""",0,0,0,0,0,0,0,0,0,,,1714,0,104,1112,73,34,275,104,301,236,,1210,1430,2129,1044,1024,1218,3169,774,655,4753
293371,"6-Hexanelactam """"epsilon-caprolactam""""""""",237,0,0,0,253,2277,1969,0,16,,,17936,20271,4,9,133,3221,11400,212,56,878,,75690,93981,76495,65975,55885,82365,98588,65135,40389,64611
293399,"Heterocyclic compounds with nitrogen hetero-atom[s] only (excluding those containing an unfused ...""",268,341,335,256,440,612,476,523,632,,,16485,21632,19760,36045,49125,36529,49619,38126,31639,41680,,4658,7722,14847,12300,17789,24426,33890,30231,34714,74197
293625,"Vitamin B6 and its derivatives, used primarily as vitamins",0,0,0,0,0,0,0,0,0,,,0,2,13,20,0,0,1,0,0,0,,3742,3350,3700,3925,6916,7917,8765,6445,5670,4378
293690,"Provitamins and mixtures of vitamins, of provitamins or of concentrates, whether or not in ...",0,0,0,9,8,5,5,0,0,,,3016,3903,1721,5823,10865,8460,10035,10299,10998,17197,,1280,2365,5225,5866,6554,6196,8447,6731,5836,15359
293721,"Cortisone, hydrocortisone, prednisone """"dehydrocortisone"""" and prednisolone """"dehydrohydr ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0,0,0,0,0,,3625,4309,5586,4670,5260,5774,5934,4056,4118,2765
293919,"Alkaloids of opium and their derivatives, and salts thereof (excluding concentrates of poppy ...""",0,0,0,0,0,0,0,0,0,,,168,98,125,81,78,40,0,0,0,5,,162,198,122,163,35,32,55,233,266,171
293991,"Cocaine, ecgonine, levometamfetamine, metamfetamine """"INN"""", metamfetamine racemate, and salts, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,51,0,0,1,0,0,0,0,
300213,"Immunological products, unmixed, not put up in measured doses or in forms or packings for retail ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,5218,6122,9394,11065,15629,,0,0,0,0,0,0,2648,2105,27,2
300230,Vaccines for veterinary medicine,22,191,400,820,1271,998,1335,1234,1616,,,1856,2227,2950,3794,4826,6020,6469,8485,9822,10842,,48103,58487,64247,71290,100496,95038,129331,115653,135249,87494
310319,"Superphosphates (excl. such products containing by weight => 35 % of diphosphorus pentaoxide, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,0,0,0,391,230
310490,"Carnallite, sylvite and other crude natural potassium salts, potassium magnesium sulphate and ...",126,340,516,828,548,432,18,0,3,,,0,7,19,13,0,25,59,139,38,1,,8081,7612,7328,8539,8388,9254,8870,5697,5502,1277
320110,Quebracho extract,15,52,12,11,17,17,13,21,13,,,0,0,8,0,0,0,0,2,2,74,,71,620,1923,467,124,152,155,94,524,287
320190,Tanning extracts of vegetable origin (excluding quebracho extract and wattle extract); tannins ...,54,45,99,96,56,31,4,1,37,,,843,742,1012,673,580,583,607,633,394,319,,299,320,296,764,1250,1753,1097,1074,1468,1647
320210,Synthetic organic tanning substances,3765,4214,3540,3323,2033,2612,2439,2018,1804,,,4142,5300,5765,6295,5899,6328,5941,6113,5249,6367,,9400,10685,13674,15513,14348,15826,16522,19675,16453,13145
320419,Synthetic organic colouring matter and preparations of the kind used for colouring any materials ...,4140,5806,5697,5607,5089,3781,4071,4552,3993,,,17407,17099,17387,16352,22532,32988,38136,33191,31853,35163,,12810,13735,12651,13629,13704,11950,15988,18445,19493,25823
320420,"Synthetic organic products of a kind used as fluorescent brightening agents, whether or not ...",734,757,744,1000,1571,1842,1962,1441,1209,,,28893,32982,32944,28614,19055,19998,23472,29271,17467,22040,,12405,13975,15099,19594,16439,18996,23161,22320,20642,16615
320720,"Vitrifiable enamels and glazes, engobes """"slips"""" and similar preparations of the kind used ...""",4969,3550,2736,2108,1879,1427,2481,2180,2012,,,31142,31144,23298,15242,9944,10217,9581,6991,7558,8778,,58569,57735,59454,57612,67165,69478,74368,63815,53978,47332
320730,"Liquid lustres and similar preparations of the kind used in the ceramic, enamelling or glass ...",7,1,12,1,0,65,0,4,4,,,505237,271750,364732,421618,490521,353858,285847,239535,407712,462078,,620,925,1264,1397,1395,2040,1961,3074,5590,79345
330112,"Oils of sweet and bitter orange, whether or not terpeneless, incl. concretes and absolutes ...",1,0,5,6,32,59,38,24,24,,,22,47,22,5,19,11,2,23,23,44,,153,110,200,230,235,317,351,423,415,398
330119,"Essential oils of citrus fruit, whether or not terpeneless, incl. concretes and absolutes (excluding ...",0,0,0,0,0,0,0,0,0,,,101,56,31,111,152,95,150,156,152,106,,101,91,191,112,360,427,416,313,205,322
330210,"Mixtures of odoriferous substances and mixtures, incl. alcoholic solutions, with a basis of ...",371,601,785,1423,1337,836,1082,950,747,,,22887,29872,32824,35413,41018,43998,43726,47498,48568,66017,,103423,137722,158530,179186,179729,195641,213164,213523,214758,232640
340119,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded ...",13,12,2,14,10,18,17,38,15,,,425,342,232,375,408,418,327,489,767,1334,,145,408,185,229,651,696,1028,1122,718,7536
340311,Textile lubricant preparations and preparations of a kind used for the oil or grease treatment ...,1228,1385,1360,1322,1508,1355,1558,1810,1594,,,81694,73095,45144,22248,19416,17517,17464,18574,15543,20829,,11038,11565,11041,13064,14866,15806,25612,28615,24358,25884
340530,"Polishes and similar preparations for coachwork, whether or not in the form of paper, wadding, ...",2,1,1,0,1,1,2,20,0,,,633,590,472,837,657,554,715,791,493,1226,,234,277,286,446,601,458,418,722,878,5737
340600,Candles and the like,10,5,4,2,3,3,2,3,1,,,2897,2342,2795,2971,3566,3404,4002,3941,3466,3483,,413,485,824,549,825,823,574,643,1060,4384
350300,"Gelatin, whether or not in square or rectangular sheets, whether or not surface-worked or coloured, ...",178,232,133,124,167,81,58,53,51,,,10614,9957,9741,9821,10616,14139,9097,9139,6534,7448,,26295,30989,34084,36230,35274,38418,42669,40632,45006,39333
350520,"Glues based on starches, dextrins or other modified starches (excluding those put up for retail ...",680,500,495,536,575,813,1135,677,738,,,977,1113,981,1362,947,1001,1410,1898,945,929,,9169,8753,11973,12945,14723,17496,13748,8931,9711,3462
360100,Propellent powders,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
360490,"Signalling flares, rain rockets, fog signals and other pyrotechnic articles (excluding fireworks ...",0,0,0,0,0,0,0,0,0,,,5,0,63,9,6,14,206,6,2682,5,,171,218,212,252,242,211,233,274,291,602
370255,"Photographic film, sensitised, in rolls, unexposed, with perforations, for colour photography ...""",0,0,0,0,0,0,0,0,1,,,117,82,41,19,12,4,0,0,0,3,,629,33,129,85,51,35,70,32,26,
370500,"Photographic plates and film, exposed and developed (excl. products made of paper, paperboard ...",0,0,0,0,0,0,17,9,7,,,0,0,0,0,0,160582,244126,249174,287804,319762,,0,0,0,0,0,0,240,196,180,2371
380400,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or ...""",72,83,28,160,40,55,53,22,16,,,206,98,112,186,144,90,168,153,72,63,,7158,6630,9466,9496,9771,8218,6619,6942,5834,3997
381010,"Pickling preparations for metal surfaces; soldering, brazing or welding pastes and powders ...",1185,1826,2030,1815,2116,2545,2913,2171,3230,,,27870,25076,25283,25364,25173,31092,39345,34662,36910,57677,,11595,13781,19116,28699,40359,46153,48380,48555,53780,97484
381220,"Compound plasticisers for rubber or plastics, n.e.s.",4971,6620,6848,4952,3028,4103,6036,4985,4954,,,19974,16953,15042,11927,13972,29283,31187,21758,19172,22419,,16178,16953,17038,14025,16442,25330,32156,36767,30193,31587
381512,"Supported catalysts with precious metal or a precious-metal compound as the active substance, ...",0,0,0,0,3,0,1,0,38,,,49244,57443,77736,70609,72970,78590,94998,104527,148643,121687,,205,2066,346,430,17067,1410,1904,2686,2100,43468
381600,"Refractory cements, mortars, concretes and similar compositions, incl. dolomite ramming mix ...",2618,2654,2945,2602,2594,2892,3851,3427,2136,,,20019,18828,20608,20554,21168,22532,20869,19495,13227,15553,,25708,29423,34053,43089,52491,52621,76164,87897,75224,64830
382312,"Oleic acid, industrial",0,0,6,0,0,0,0,0,0,,,0,0,1,3,8,89,120,159,158,193,,316,331,427,487,450,507,677,421,575,1718
382483,"Mixtures and preparations containing tris""""2,3-dibromopropyl"""" phosphate""""",0,0,0,0,1,1,0,0,0,,,18,2,2,8,112,0,0,0,0,0,,0,0,0,0,10,7,6,0,8,54
382484,"Mixtures and preparations containing aldrin """"ISO"""", camphechlor """"ISO"""" """"toxaphene"""", chlordane ...""",0,0,0,0,0,0,8,0,0,,,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,0,39,2,59,
382550,"Wastes of metal pickling liquors, of hydraulic fluids, brake fluids and anti-freeze fluids",0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,3,0,0,35,0,15,43,
390110,"Polyethylene with a specific gravity of < 0,94, in primary forms",19789,31729,39271,43401,36779,44318,40170,38460,35298,,,139200,247256,210802,205905,182885,196254,160014,137149,109915,161776,,598134,753666,834582,785974,831694,914751,1098407,1164399,1090431,1028505
390230,"Propylene copolymers, in primary forms",4512,4818,14105,15401,18321,25153,23942,17297,16079,,,527284,704901,660941,533674,555185,623538,824990,682972,634402,758684,,23524,33655,258947,260565,261707,309517,332907,343272,315201,472535
390319,"Polystyrene, in primary forms (excluding expansible)",27790,41453,43094,40245,33314,40281,46190,45175,43422,,,843322,948253,788926,611486,554528,662434,731327,626813,498573,658596,,143434,171240,152418,117321,116267,155744,173286,143583,145338,182691
390469,"Fluoropolymers of vinyl chloride or of other halogenated olefins, in primary forms (excluding ...",1218,1690,1987,1003,1064,345,16,0,2,,,4985,5086,3771,2400,24191,18854,14930,18851,13740,9770,,16988,22937,19489,15811,14467,21005,29055,29418,26257,44508
390490,"Polymers of vinyl chloride or other halogenated olefins, in primary forms (excluding poly""""vinyl ...""",96,87,67,408,250,286,295,533,463,,,436,744,752,835,401,399,452,516,564,701,,4966,4285,4263,6971,5518,7320,6880,5880,5916,1769
390512,"Poly""""vinyl acetate"""", in aqueous dispersion""""",26,105,146,157,145,168,157,226,231,,,2548,2660,5704,6032,3456,4279,10250,10116,8900,11883,,1348,2202,1990,616,959,1555,1974,1843,2622,5024
390591,"Copolymers of vinyl, in primary forms (excluding vinyl chloride-vinyl acetate copolymers and ...",463,554,485,664,811,788,923,897,315,,,14994,21984,36547,35486,32514,31065,63339,79882,78663,106051,,1803,1995,1891,1498,1721,2144,2406,2590,2056,3921
390740,"Polycarbonates, in primary forms",5365,6576,4360,5921,11038,17601,20764,17758,17451,,,616360,674293,730584,727236,693239,971708,1121821,828877,753553,1421293,,113659,155977,174725,197902,238833,308014,375895,320822,324331,508787
390761,"Poly""""ethylene terephthalate"""", in primary forms, having a viscosity number of >= 78 ml/g""""",0,0,0,0,0,0,1477,2753,2195,,,0,0,0,0,0,830630,1190380,934595,752414,1035025,,0,0,0,0,0,0,31794,36485,36947,176456
391000,Silicones in primary forms,3312,3651,4490,4289,5512,5784,5670,5536,4744,,,86372,87190,88743,80306,84080,94273,102493,100122,98519,117934,,57366,67114,68435,77601,91583,135039,163219,170252,147296,235862
391110,"Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes, in primary ...",3847,5116,5983,7685,6951,8329,8145,8470,6840,,,129278,129365,139957,123435,106547,114178,119783,102650,89468,105136,,8875,13147,16534,19641,20827,24556,26194,29806,28279,34656
391390,"Natural polymers and modified natural polymers, e.g. hardened proteins, chemical derivatives ...",146,550,650,333,864,1914,780,452,155,,,3480,1108,715,593,751,1582,2515,1074,2606,2075,,8896,10968,13768,12295,12528,14866,16456,17757,14098,16034
391520,"Waste, parings and scrap, of polymers of styrene",0,0,0,0,0,0,0,0,28,,,378,257,303,268,127,62,371,281,187,572,,0,40,121,33,103,244,1540,1758,2272,6290
391990,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ...",16751,20894,24713,25789,25945,24949,26567,27768,24531,,,887332,848040,803322,645085,591482,819329,875504,806811,667260,797822,,194314,288925,371185,504878,620443,921917,937684,825923,941119,918993
392079,"Plates, sheets, film, foil and strip, of non-cellular cellulose derivatives, not reinforced, ...",0,2,2,0,0,4,2,0,0,,,2055,2257,1866,215,231,197,183,181,76,117,,36,81,37,377,936,241,194,254,239,616
392112,"Plates, sheets, film, foil and strip, of cellular polymers of vinyl chloride, unworked or merely ...",972,795,1052,1584,1255,948,2687,757,1448,,,31542,41882,39420,38255,38035,40696,41538,39501,40738,59318,,7490,9198,11089,16117,23672,23511,26921,29947,42418,79117
392329,"Sacks and bags, incl. cones, of plastics (excluding those of polymers of ethylene)",4699,4903,4440,3297,2773,2935,2605,3404,2727,,,92351,97704,107437,99956,96087,95164,93823,91682,83540,83185,,40324,45938,47824,50876,48904,61990,70151,82591,85528,103154
392590,"Building elements for the manufacture of floors, walls, partition walls, ceilings, roofs, etc., ...",244,662,418,340,491,444,490,249,249,,,17239,17001,15913,13788,12370,13373,12686,12606,14413,18756,,6489,9578,10077,13545,21370,26378,32720,48349,36585,71567
392620,Articles of apparel and clothing accessories produced by the stitching or sticking together ...,16859,16121,23067,26794,27139,28068,21970,22852,21025,,,48404,48861,49156,42905,38456,38620,33651,33776,47580,57709,,112088,131788,155987,171793,171877,184998,187950,197782,194676,106387
392630,"Fittings for furniture, coachwork and the like, of plastics (excluding building components ...",1467,1484,1484,1467,1533,1426,2201,2218,2241,,,38186,37693,31703,26405,24234,25307,23324,22616,24081,29237,,149341,153924,178377,175816,216819,228753,241460,244540,222792,57231
392690,"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s (excluding ...",33366,40995,52363,42910,44474,41022,50296,54817,60034,,,1785749,1700538,1806996,1789111,1751079,1720636,1649266,1598660,1697659,1964061,,566809,721192,828180,969625,1225918,1276008,1537305,1751632,2359875,1524581
