Product code,Product label,Viet Nam's imports from India-Value in 2012,Viet Nam's imports from India-Value in 2013,Viet Nam's imports from India-Value in 2014,Viet Nam's imports from India-Value in 2015,Viet Nam's imports from India-Value in 2016,Viet Nam's imports from India-Value in 2017,Viet Nam's imports from India-Value in 2018,Viet Nam's imports from India-Value in 2019,Viet Nam's imports from India-Value in 2020,Viet Nam's imports from India-Value in 2021,India's exports to world- ,India's exports to world-Value in 2012,India's exports to world-Value in 2013,India's exports to world-Value in 2014,India's exports to world-Value in 2015,India's exports to world-Value in 2016,India's exports to world-Value in 2017,India's exports to world-Value in 2018,India's exports to world-Value in 2019,India's exports to world-Value in 2020,India's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
903040,"Instruments and apparatus for measuring or checking electrical quantities, specifically for ...",8,0,565,3,0,0,6,23,4,,,6828,17853,15215,13620,16413,16148,20438,20853,24625,29378,,8210,21487,18839,21955,23292,19243,32149,42716,39768,61509
910191,"Pocket-watches and the like, incl. stop-watches, of precious metal or of metal clad with precious ...",0,0,0,0,0,0,0,0,0,,,91,52,255,17,76,1920,76,16,52,17,,0,0,0,136,88,67,39,44,19,107
910219,"Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with ...",0,0,0,0,0,0,0,0,0,,,2751,1958,2336,3807,4767,3698,4192,4184,633,1559,,580,688,459,823,1093,714,1390,4187,7731,1582
911012,"Incomplete watch movements, assembled",0,0,0,0,0,0,0,0,0,,,33,0,0,0,0,0,80,303,0,0,,3,31,0,6,18,9,13,4,3,7
911490,"Clock or watch parts, n.e.s.",0,0,0,0,2,0,0,0,0,,,6220,3421,7995,13373,9623,9479,12001,7686,5598,9758,,206,4524,2468,5472,2625,2911,3684,1437,491,4630
920930,Musical instrument strings,0,0,0,0,0,0,0,0,0,,,441,251,130,74,60,126,88,106,194,221,,163,115,107,125,176,130,284,572,601,440
930630,"Cartridges for smooth-barrelled shotguns, revolvers and pistols and cartridges for riveting ...",0,0,0,0,0,0,0,0,0,,,30,30,723,85,1,50,332,1,2,4909,,0,0,0,0,0,0,0,2,348,177
940340,Wooden furniture for kitchens (excluding seats),0,0,0,0,4,0,5,12,3,,,1055,2326,892,1053,718,939,1339,940,1773,3124,,1905,2269,4574,2056,3281,3475,5102,4657,4870,4830
940350,Wooden furniture for bedrooms (excluding seats),0,0,0,0,1,1,5,6,1,,,3208,3860,4336,6651,11952,11205,9832,11985,15215,24741,,3210,3933,9304,9319,9097,9162,7829,12125,6601,22910
940429,"Mattresses, fitted with springs or stuffed or internally filled with any material (excluding ...",0,2,0,12,0,1,1,1,31,,,35460,27438,15991,10230,8641,7660,12250,16345,14938,48610,,2244,2080,2478,2897,3829,6478,11388,13990,10623,33062
940510,Chandeliers and other electric ceiling or wall lighting fittings (excluding for lighting public ...,18,13,57,5,123,37,29,15,803,,,47649,52218,57309,59749,59345,55828,54811,53695,52103,81330,,24495,35499,43844,48523,63549,72332,90811,102602,101329,259416
940560,"Illuminated signs, illuminated nameplates and the like, with a permanently fixed light source",6,0,0,0,0,2,11,0,1,,,1533,1594,2654,3885,3271,476,625,2236,1127,1106,,1611,1859,2439,2942,3971,4044,3908,4632,2945,32271
950510,"Christmas articles (excluding candles and electric lighting sets, natural Christmas trees and ...",0,0,0,2,0,1,1,4,0,,,21787,29961,36189,40350,40417,49018,66572,73558,63015,97148,,103,106,98,103,233,175,335,322,311,11317
950632,Golf balls,0,0,0,0,1,0,0,0,0,,,1688,2099,1795,733,167,171,79,143,133,1254,,733,950,1218,1304,1311,1642,1324,2222,1846,1127
950659,"Badminton and similar rackets, whether or not strung (other than tennis rackets and table-tennis ...",0,0,0,0,0,0,0,0,0,,,278,172,1004,242,147,105,5978,2590,377,637,,1544,1905,2390,2501,1872,1452,2132,2432,5097,22043
950662,Inflatable balls,109,0,0,0,3,0,232,138,141,,,25019,30064,35443,25214,16036,15634,21538,18713,12574,19791,,1291,1642,1331,555,390,565,1436,3286,2152,6012
950669,"Balls (excluding inflatable, tennis balls, golf balls, and table-tennis balls)",0,0,1,0,2,1,30,147,37,,,22834,22329,23938,26969,20953,19933,20220,20883,16058,20749,,99,180,641,168,268,830,327,491,411,2764
950699,Articles and equipment for sport and outdoor games n.e.s; swimming and paddling pools,0,0,0,1658,997,314,18,57,30,,,72856,92448,106812,83415,81048,83015,109205,99803,81246,97050,,7489,11596,21895,17563,54012,66931,30136,28967,32144,77531
960110,"Worked ivory and articles of ivory, n.e.s.",0,0,0,0,0,0,0,0,0,,,11,71,20,40,75,110,33,24,28,100,,0,0,0,0,0,3,0,0,3,11
960390,Mops and leather dusters; prepared knots and tufts for broom or brush making; squeegees of ...,60,1,0,8,2,9,8,18,9,,,1344,2905,3460,3750,3627,5590,5827,7339,6983,8448,,8232,7533,8766,10601,14400,20048,25089,26724,26299,63246
960711,Slide fasteners fitted with chain scoops of base metal,0,16,22,2,1,0,4,0,3,,,6008,5935,3185,2402,6432,2371,2967,1497,857,1889,,24697,32590,44584,45679,49684,46818,50189,51033,38512,52829
960899,"Parts of ball-point pens, felt-tipped and other porous-tipped pens and markers, fountain pens ...",1,0,0,10,19,23,6,0,52,,,6506,6971,4362,3746,3442,3944,4404,4617,5039,6431,,4810,7361,7534,8355,9890,13378,12432,14214,11820,8258
961000,"Slates and boards, with writing or drawing surfaces, whether or not framed",0,0,0,0,0,0,1,0,0,,,573,278,609,663,417,781,637,490,495,712,,279,319,304,299,307,429,326,439,697,6241
961400,"Smoking pipes, incl. pipe bowls, cigar or cigarette holders, and parts thereof, n.e.s.",0,0,0,0,0,0,0,0,0,,,2459,2283,2047,2193,13760,16564,22563,40416,19277,25440,,6,0,2,23,21,13,14,30,75,1679
999999,Commodities not elsewhere specified,10,466,501,3621,2167,1734,13057,12028,4603,,,2527225,5013624,959798,2293003,820957,277469,178658,212037,99582,88618,,352212,656875,742157,766409,205930,290383,3258629,3600566,2139161,3659028
10129,Live horses (excluding pure-bred for breeding),0,0,0,0,0,0,0,0,0,,,0,152,158,42,199,1,127,180,63,133,,0,0,0,250,900,731,13,165,23,2
10229,Live cattle (excluding pure-bred for breeding),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,77,0,0,0,,7493,59723,242376,433251,330062,284521,330352,553030,634926,304361
10513,"Live domestic ducks, weighing <= 185 g",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,0,0,0,0,,22,123,282,205,982,234,401,973,1241,879
10515,"Live domestic guinea fowls, weighing <= 185 g",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,50
10619,"Live mammals (excluding primates, whales, dolphins and porpoises, manatees and dugongs, seals, ...",0,0,0,0,0,1,0,0,1,,,0,27,9,7,7,10,187,37,11,15,,1550,1312,739,1024,1015,1568,917,1038,264,167
20130,"Fresh or chilled bovine meat, boneless",47,0,0,153,0,0,0,0,0,,,32818,75588,80959,68884,55121,55421,50362,46680,32890,64923,,4871,6402,7737,9195,10818,13159,14433,19612,21477,20327
20322,"Frozen hams, shoulders and cuts thereof of swine, with bone in",0,0,0,0,0,0,0,0,0,,,0,0,32,0,0,10,60,1,0,37,,1884,1857,463,1187,967,783,586,1378,17506,47666
20422,"Fresh or chilled cuts of sheep, with bone in (excluding carcases and half-carcases)",0,0,0,0,0,0,0,0,0,,,48,440,323,234,158,1175,364,174,19,1,,287,281,348,258,224,331,497,552,284,128
20443,Frozen boneless cuts of sheep,0,0,0,0,0,0,0,0,0,,,172,4,69,0,0,97,207,4,38,312,,627,641,751,842,921,837,1612,1387,703,649
20649,"Edible offal of swine, frozen (excluding livers)",0,0,0,0,0,0,0,80,0,,,0,206,132,0,0,0,0,696,24,0,,1215,1103,4757,10348,24199,25768,41141,78288,100856,134878
20711,"Fresh or chilled fowls of the species Gallus domesticus, not cut in pieces",0,0,0,0,0,0,0,0,0,,,278,447,284,245,17,0,4,0,0,0,,0,0,0,0,0,1,0,2,0,
20724,"Fresh or chilled turkeys of the species domesticus, not cut in pieces",0,0,0,0,0,0,0,0,0,,,70,0,0,0,0,0,0,0,0,0,,0,0,0,0,21,7,29,0,0,7
20745,Frozen cuts and edible offal of domestic ducks,0,0,0,0,0,0,0,0,0,,,0,55,0,202,0,36,21,1,1,0,,374,713,689,1268,1018,1086,1760,3057,5474,1138
20755,Frozen cuts and edible offal of domestic geese,0,0,0,0,0,0,0,0,0,,,0,0,24,0,98,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,51
20760,"Meat and edible offal of domestic guinea fowls, fresh, chilled or frozen",0,0,0,0,0,0,0,0,0,,,0,0,0,28,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,0,
20840,"Fresh, chilled or frozen meat and edible offal of whales, dolphins and porpoises (mammals of ...",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,47,71,0,15,0,0,0,0,0,
20850,"Fresh, chilled or frozen meat and edible offal of reptiles """"e.g. snakes, turtles, crocodiles""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,5,6,5,15,0,0,0,0,0,
21099,"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...""",0,0,0,0,3,0,2,2,0,,,65,132,5,1,0,0,42,67,89,111,,1942,1721,1872,1884,2184,2407,3367,2358,1939,10592
30211,"Fresh or chilled trout """"Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus ...""",0,0,0,0,0,0,0,0,0,,,129,454,0,1,8,91,186,2,28,15,,10,2,9,681,1506,637,1302,1065,2503,1734
30213,"Fresh or chilled Pacific salmon """"Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus ...""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,11,0,0,0,102,9,10,57,3,39
30224,"Fresh or chilled turbot """"Psetta maxima""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,1,0,0,
30247,"Fresh or chilled swordfish """"Xiphias gladius""""""""",0,0,0,0,0,0,0,0,0,,,0,130,404,1587,1347,1076,1509,181,57,5,,0,0,0,0,0,0,0,0,0,315
30249,"Fresh or chilled Indian mackerels """"Rastrelliger spp."""", seerfishes """"Scomberomorus spp."""", ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,23,468,1181,863,672,,0,0,0,0,0,0,394,646,56,
30272,"Fresh or chilled catfish """"Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""""""""",0,0,0,0,0,0,0,0,0,,,0,0,47,24,2,111,432,776,1144,3500,,37,0,0,0,0,0,142,0,0,
30284,"Fresh or chilled sea bass """"Dicentrarchus spp.""""""""",0,0,0,0,0,0,0,0,0,,,0,0,1,8,2,6,7,2,4,8,,0,0,0,0,0,0,0,0,63,
30289,"Fresh or chilled fish, n.e.s.",0,0,0,0,0,0,0,0,0,,,0,15283,17202,28337,37433,28324,33477,45512,28768,27582,,71,56,318,720,887,1254,1619,5371,11170,18766
30313,"Frozen, Atlantic salmon """"Salmo salar"""" and Danube salmon """"Hucho hucho""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,14261,13802,24814,23119,22192,35708,53159,34403,25962,11997
30319,"Frozen salmonidae (excluding trout and Pacific, Atlantic and Danube salmon)",0,0,0,0,0,0,0,0,0,,,7628,45368,33956,26325,14111,6260,6271,1838,2028,1730,,17057,15589,17752,15084,17304,28718,22176,18548,6962,72
30329,"Frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.)",0,0,0,0,0,0,0,0,0,,,2391,4479,3707,1184,957,1606,3049,2717,6709,6955,,680,33,746,482,556,435,18778,12354,9263,147
30346,"Frozen Southern bluefin tunas """"Thunnus maccoyii""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,7,0,
30363,"Frozen cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus""""""""",0,0,0,0,0,0,0,0,0,,,0,6461,2974,368,997,264,306,87,7,1,,13656,11045,14641,17731,20701,29615,42303,43978,41728,3585
30433,"Fresh or chilled fillets of Nile perch """"Lates niloticus""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,252,0,0,0,0,0,0,0,0,
30482,"Frozen fillets of trout """"Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus ...""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1594,628,9353,15765,4076,4650,4257,2322,2194,1195
30486,"Frozen fillets of herring """"Clupea harengus, Clupea pallasii""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,18,25,95,83,8,
30499,Frozen fish meat n.e.s. (excluding fillets),0,0,0,0,70,1239,198,226,724,,,141482,139949,125959,146130,150282,213329,249896,223780,199509,250646,,33016,15953,16493,13061,19660,19642,30637,19478,14857,21440
30543,"Smoked trout """"Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, ...""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,335,2,0,25,20,27,0,0,44
30562,"Cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus"""", salted or in brine only (excluding ...""",0,0,0,0,0,0,0,0,0,,,0,0,3,6,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,453,288
30626,"Cold-water shrimps and prawns """"Pandalus spp., Crangon crangon"""", even smoked, whether in ...""",0,0,0,0,0,0,0,0,0,,,0,4193,5171,6409,4242,4076,0,0,0,0,,1076,7130,20,564,0,0,0,0,0,
30631,"Rock lobster and other sea crawfish """"Palinurus spp., Panulirus spp. and Jasus spp."""", whether ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,12,163,1,3,3,,0,0,0,0,0,0,1802,7297,29485,37395
30699,"Crustaceans, fit for human consumption, whether in shell or not, dried, salted, smoked or in ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,209,409,3,13,0,,0,0,0,0,0,0,1,83,134,48
30731,"Live, fresh or chilled, not smoked, mussels """"Mytilus spp., Perna spp."""", with or without ...""",0,0,0,0,0,0,0,0,0,,,18,36,98,30,17,225,21,22,1,7,,5,1,1,6,0,0,36,1,1,
30791,"Live, fresh or chilled molluscs, even in shell (excl. oysters, scallops of the genera Pecten, ...""",0,0,0,0,0,0,0,0,0,,,1297,465,591,167,1376,0,26,98,21,1,,246,2,0,1,32,139,249,807,543,188
40510,Butter (excluding dehydrated butter and ghee),0,0,0,0,1,1,0,0,0,,,4236,12749,12533,8630,6632,28145,65026,108170,22762,35645,,9579,11822,11320,10345,12849,24580,25563,22867,15900,17146
40811,"Dried egg yolks, whether or not sweetened",412,698,1233,1270,1556,1317,2001,1380,2014,,,5838,7090,19895,23331,15461,18705,22759,21623,14955,15087,,412,703,1243,1301,1564,1356,2112,1388,2044,2187
50710,"Ivory, unworked or simply prepared, its powder and waste (excluding cut to shape)",0,0,0,0,0,0,0,0,0,,,0,30,0,0,0,0,0,0,0,0,,294,9,1,0,66,0,0,0,10,
60315,"Fresh cut lilies """"Lilium spp."""" and buds, of a kind suitable for bouquets or for ornamental ...""",1,0,0,0,0,0,0,0,0,,,0,61,36,17,4,33,5,16,3,14,,14206,14038,2704,5740,441,229,79,129,611,73
60390,"Dried, dyed, bleached, impregnated or otherwise prepared cut flowers and buds, of a kind suitable ...",0,0,0,0,8,1,0,0,0,,,26711,36537,38433,25259,17771,13270,9111,8602,6509,11887,,24,26,33,26,48,38,260,314,309,607
70320,"Garlic, fresh or chilled",232,34,2,0,839,1361,302,495,77,,,10384,11290,7603,3759,19780,24263,3412,6238,5070,3196,,5722,6995,14401,24335,31503,27090,31204,38960,48456,273933
70940,Fresh or chilled celery (excluding celeriac),0,0,0,0,0,0,0,0,0,,,6,3,0,7,2,0,1,2,13,0,,5,2,0,0,0,44,5,97,81,3743
70951,"Fresh or chilled mushrooms of the genus """"Agaricus""""""""",0,0,0,0,0,0,0,0,0,,,355,2173,154,6,72,39,45,148,414,706,,401,546,853,1418,923,0,96,799,1005,503
70960,Fresh or chilled fruits of the genus Capsicum or Pimenta,0,0,0,0,0,0,0,0,0,,,18053,26053,30602,30197,30902,33130,33119,35843,54773,40852,,20,33,144,72,80,1004,4218,812,874,6008
71040,"Sweetcorn, uncooked or cooked by steaming or by boiling in water, frozen",0,0,0,0,0,0,0,0,0,,,4508,6829,8323,8909,9035,9683,10603,11800,12833,14693,,2134,2111,2521,1750,1117,778,1799,1426,2486,1760
71350,"Dried, shelled broad beans """"Vicia faba var. major"""" and horse beans """"Vicia faba var. equina ...""",0,1,0,0,0,0,6,14,0,,,91,7,0,7,0,119,610,757,1039,1532,,61,73,79,426,1098,1282,2297,4258,3177,3035
71390,"Dried, shelled leguminous vegetables, whether or not skinned or split (excluding peas, chickpeas, ...",24,0,0,0,2,65,18,5,15,,,3511,4844,13662,10667,6353,8066,4542,23190,13727,68644,,752,175,204,129,1723,397,54,661,243,10947
71490,"Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin ...""",0,0,0,0,0,0,0,0,0,,,623,1053,862,633,962,712,359,454,1062,2477,,115,108,87,185,162,177,195,302,1225,7149
80522,Fresh or dried clementines incl. monreales,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
80840,Fresh quinces,0,0,0,0,0,0,0,0,0,,,0,6,12,136,26,38,9,13,9,0,,0,0,0,0,0,0,0,0,0,
81010,Fresh strawberries,0,0,0,0,0,0,0,0,0,,,33,80,23,55,141,7,14,7,40,41,,141,119,274,268,1029,2184,3416,6048,6325,12813
81050,Fresh kiwifruit,0,0,0,0,0,0,0,0,0,,,9,3,1,1,25,1,7,40,31,147,,1935,1952,3354,5878,7630,10329,13340,15053,16396,18999
90520,"Vanilla, crushed or ground",0,0,0,0,0,0,0,0,0,,,0,1249,1376,972,915,1465,760,710,558,325,,82,73,128,0,86,75,25,17,5,19
90710,"Cloves, whole fruit, cloves and stems, neither crushed nor ground",0,0,0,4,8,10,7,8,26,,,0,2134,4747,4928,4534,2540,4539,5153,4702,6641,,1151,1165,955,701,1399,1648,1003,1124,1376,3892
90720,"Cloves, whole fruit, cloves and stems, crushed or ground",0,0,0,0,0,0,0,0,0,,,0,1347,1625,1621,2100,2281,1543,1679,1852,1465,,3,0,1,8,7,3,6,12,0,1
91011,"Ginger, neither crushed nor ground",365,131,63,24,99,314,160,64,516,,,0,18704,40062,36532,27077,24016,19697,32453,78227,109888,,2786,3695,4435,6652,5058,3765,4307,5554,6757,28726
91030,"Turmeric """"curcuma""""""""",34,64,76,160,201,453,199,318,333,,,108951,114065,112975,134290,179522,182585,238039,194348,232381,225536,,35,65,95,236,300,1002,471,698,365,988
100821,Millet seed for sowing (excluding grain sorghum),0,0,0,0,0,0,0,0,0,,,0,10040,9570,8626,7568,8868,12531,11533,9053,10811,,0,0,0,0,1,0,0,0,0,14
100890,"Cereals (excluding wheat and meslin, rye, barley, oats, maize, rice, grain sorghum, buckwheat, ...",0,0,0,0,0,0,5,0,0,,,2472,13298,9434,9172,9096,11576,12487,14126,14465,14055,,113,9,6,16,5,93,490,313,98,3834
110429,"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excluding rolled, ...",0,0,0,0,0,0,0,0,0,,,1038,2197,2654,2957,3625,3917,3584,3837,4842,2282,,3,0,25,16,10,77,332,183,196,529
110430,"Germ of cereals, whole, rolled, flaked or ground",0,0,0,0,0,0,0,0,0,,,342,1436,1167,2095,1431,1367,838,858,826,740,,1,0,1,1,1,0,0,22,5,2
120300,Copra,0,0,0,0,0,0,0,0,0,,,18898,13840,15102,2001,16827,8506,4664,5061,4457,13147,,27,0,0,0,96,0,0,0,1,
120400,"Linseed, whether or not broken",0,0,1,0,0,5,0,10,10,,,1854,26112,13327,11301,8366,8297,10392,11813,12109,13760,,17,3,9,2,12,158,12,30,60,61
120740,"Sesamum seeds, whether or not broken",6031,4823,13669,16073,12562,11013,18859,16598,12980,,,517673,632196,813602,476645,415152,435302,531449,528715,447843,421536,,6372,9269,24348,33770,32242,35628,48113,58810,65000,81244
121229,"Seaweeds and other algae, fresh, chilled, frozen or dried, whether or not ground, unfit for ...",0,0,0,0,0,0,0,0,0,,,0,3203,4491,5553,2402,2718,3587,1186,418,250,,338,530,338,257,381,580,625,242,252,2106
130231,"Agar-agar, whether or not modified",0,0,0,0,0,1,1,0,0,,,3023,4215,3375,2838,2902,1997,1931,2664,2085,2346,,1097,609,100,983,602,454,838,2325,3042,438
140110,Bamboos,0,0,0,0,0,0,0,0,0,,,76,74,37,38,31,255,888,390,519,678,,676,950,695,733,663,783,785,641,397,9169
150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically ...",0,0,0,0,0,0,0,0,0,,,0,0,0,6,0,7,0,2,1,2,,546,1323,1370,1276,3389,4950,5257,7155,6706,7420
150890,"Groundnut oil and its fractions, whether or not refined (excluding chemically modified and ...",0,0,0,0,0,0,0,33,218,,,41332,5536,14212,3052,5832,10458,8804,10544,38842,22359,,0,1,8,0,0,0,1,33,218,793
150990,Olive oil and fractions obtained from the fruit of the olive tree solely by mechanical or other ...,0,0,0,0,0,0,0,0,0,,,2376,102,133,82,48,55,111,310,241,169,,2017,2316,2236,2673,1987,2116,2880,2151,1741,1202
151211,Crude sunflower-seed or safflower oil,0,0,0,0,0,0,0,0,0,,,73,329,88,1219,26,76,15,1589,687,13,,65,1,9,8,2,137,22,20,143,371
151610,"Animal fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, ...",0,0,0,0,0,0,0,0,0,,,3,19,0,0,3,344,22,0,34,3,,32,1,20,2,0,0,0,42,9,2443
160210,"Homogenised prepared meat, offal, blood or insects, put up for retail sale as infant food or ...",0,0,0,0,0,0,0,0,0,,,38,0,0,0,0,0,1,0,0,1,,60,55,2,129,51,65,7,9,3,58
160249,"Prepared or preserved meat and offal of swine, incl. mixtures (excluding hams, shoulders and ...",0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,29,6,5,4,29,,891,870,1176,1484,1195,1433,967,1183,1075,4986
160300,"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates",0,0,0,0,0,0,0,0,0,,,738,373,89,629,1034,768,163,386,936,749,,55,5,30,68,80,121,79,285,195,1418
160412,"Prepared or preserved herrings, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,,,283,366,336,88,88,574,681,137,156,141,,56,71,57,29,2,54,74,226,547,1345
160414,"Prepared or preserved tunas, skipjack and Atlantic bonito, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,,,322,0,104,17,335,15,791,722,670,1408,,930,1365,1414,2688,3931,10829,16664,11754,14128,34452
160431,Caviar,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,16,5,27,24,47,9,5,110,102,84
160561,"Sea cucumbers, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13
160563,"Jellyfish, prepared or preserved (excluding smoked)",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,44,11,23,21,16,27,16,13
170112,Raw beet sugar (excluding added flavouring or colouring),0,0,0,0,0,0,0,0,0,,,2297,3819,270,581,5053,12868,94,57,899,7591,,0,12,1,0,0,1,1,0,0,31
170199,"Cane or beet sugar and chemically pure sucrose, in solid form (excluding cane and beet sugar ...",845,0,558,0,0,0,20,35,445,,,980226,671346,693280,1008717,1322619,885248,866079,1238285,1816969,2341936,,38353,35745,20874,30917,64712,34258,29717,25459,432628,471460
170490,"Sugar confectionery not containing cocoa, incl. white chocolate (excl. chewing gum)",0,13,5,63,336,1505,2850,1145,427,,,53615,67839,80116,73389,92663,106531,102746,104982,97078,144310,,25499,33862,34065,30721,35835,40631,54682,65441,55327,59273
180400,"Cocoa butter, fat and oil",0,0,0,0,0,0,0,0,0,,,10103,17580,47495,46201,58322,46618,53309,53867,42267,35308,,162,235,303,261,271,717,1100,1082,999,1625
180610,"Cocoa powder, sweetened",0,0,0,0,0,0,0,0,0,,,246,789,3277,580,120,22,160,132,319,443,,185,371,348,266,504,723,598,476,769,646
180631,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of <= 2 kg, filled",0,0,0,0,70,101,7,0,0,,,414,758,1582,2474,2263,8769,8329,4784,3676,5662,,5367,7148,5799,6092,6899,9323,10848,9823,5404,4744
200290,"Tomatoes, prepared or preserved otherwise than by vinegar or acetic acid (excluding whole or ...",0,0,0,0,0,0,0,0,0,,,293,571,456,248,44,654,621,534,530,844,,2616,3823,4618,6969,7400,7765,7904,9475,10501,7734
200310,"Mushrooms of the genus """"Agaricus"""", prepared or preserved otherwise than by vinegar or acetic ...""",0,0,0,0,0,0,0,0,0,,,12149,6487,14543,11491,7993,3331,15,0,31,156,,41,17,34,234,191,220,302,325,213,934
200510,"Homogenised vegetables put up for retail sale as infant food or for dietetic purposes, in containers ...",0,0,0,0,0,0,0,0,0,,,3137,3163,3296,3280,2848,920,61,111,169,184,,12,1117,16,10,6,13,20,9,197,70
200570,"Olives, prepared or preserved otherwise than by vinegar or acetic acid (excluding frozen)",0,0,0,0,0,0,0,0,0,,,0,26,33,0,2,0,12,15,199,8,,289,350,457,466,539,786,847,1035,873,1102
200599,"Vegetables and mixtures of vegetables, prepared or preserved otherwise than by vinegar, non-frozen ...""",0,0,0,0,0,0,0,0,0,,,20799,25589,24869,23753,29089,32276,38651,40942,53610,46912,,147,206,1184,731,1589,1488,2282,2637,5339,130301
200840,"Pears, prepared or preserved, whether or not containing added sugar or other sweetening matter ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,21,13,21,28,24,20,14,146,82,112
200931,"Single citrus fruit juice, unfermented, Brix value <= 20 at 20¡ÆC, whether or not containing ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,337,657,748,920,636,1031,,0,0,3,9,85,91,50,98,121,93
210112,"Preparations with a basis of extracts, essences or concentrates of coffee or with a basis of ...",0,0,0,0,0,0,0,0,0,,,182,1387,8270,450,503,612,3385,3271,3366,6118,,62,145,835,1618,3082,8535,6129,4752,4308,13965
220190,"Ordinary natural water, not containing added sugar, other sweetening matter or flavoured; ice ...",0,0,0,0,0,0,0,0,0,,,225,64,88,170,100,91,134,171,129,190,,22,64,80,114,71,82,124,158,392,1827
220410,Sparkling wine of fresh grapes,0,0,0,0,0,0,0,0,0,,,596,3328,2227,2193,4982,7119,6850,6386,3396,2904,,777,991,265,523,560,468,977,1197,981,6516
220850,Gin and Geneva,0,0,0,0,0,0,0,0,0,,,5352,9629,10697,11620,6530,12930,9641,10214,2776,4366,,289,247,338,317,260,393,369,342,221,1498
220900,"Vinegar, fermented vinegar and substitutes for vinegar obtained from acetic acid",30,0,0,0,8,23,0,0,0,,,619,274,328,222,218,295,335,548,629,655,,983,1238,1467,1185,1711,1881,2388,2927,2939,2320
230240,"Bran, sharps and other residues of cereals, whether or not in the form of pellets, derived ...",37771,19146,19074,21123,16418,9406,14584,6740,7032,,,1981,10544,14326,1044,179,1432,483,45,658,583,,42323,19550,19991,22107,17044,9846,15173,8042,9767,2523
230310,Residues of starch manufacture and similar residues,0,200,1149,15,0,101,0,36,1886,,,6342,7440,8204,6864,2719,5420,3734,3316,6412,9297,,24815,23269,15185,9647,13890,33470,56564,61283,61876,65506
